TF1	TF2	TF1_TF2_count	TF1_count	TF2_count	cosine	zscore
C2_ABI3VP1_7-C4_ABI3VP1_5	C6_AP2EREBP_227	8	34	29	0.2547719021193928	6.273598664323771
C9_LOBAS2_17	C9_WRKY_7	4	36	7	0.25197631533948484	9.125005987161556
C2_LOBAS2_23	C6_LOBAS2_23	3	11	13	0.25087260300212727	10.76326279930749
C2_AP2EREBP_152	C2_AP2EREBP_152	3	12	12	0.25	7.141079222976589
C3_AP2EREBP_183	C5_TCP_31	3	3	48	0.25	9.666666666666671
C5_TCP_31	C5_TCP_31	12	48	48	0.25	8.153915550078636
C6_NAC_36	C6_bHLH_2	1	8	2	0.25	inf
C6_Trihelix_27	C6_Trihelix_27	5	20	20	0.25	12.545958871718021
C2_MYB_39-C3_MYB_20-C5_MYB_47-C6_MYB_41-C9_MYB_15	C4_C2H2_28	9	41	32	0.24847093366840473	6.359723678000346
C10_NAC_48	C2_HSF_9-C9_HSF_3	2	1	65	0.2480694691784169	10.002083116364638
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C2_Trihelix_48	4	26	10	0.2480694691784169	9.125005987161556
C4_AP2EREBP_111	C6_C2C2COlike_11	9	133	10	0.2467838236981868	5.618150872586476
C13_RAV_1-C2_RAV_2-C4_RAV_2	C2_AP2EREBP_52-C6_AP2EREBP_64	3	38	4	0.24333213169614382	8.24238297317056
C2_AP2EREBP_52-C6_AP2EREBP_64	C9_HSF_1	3	4	38	0.24333213169614382	6.063493831678935
C5_TCP_31	C6_bHLH_44	9	48	29	0.24122532033850383	5.759033031915506
C10_MYB_1-C13_MYB_1-C2_MYB_3-C3_MYB_1-C5_MYB_2-C6_MYB_2-C9_MYB_1	C2_LOBAS2_23	8	100	11	0.24120907566221092	5.44777325505438
C13_AP2EREBP_26-C2_AP2EREBP_62-C4_AP2EREBP_53-C5_AP2EREBP_68-C6_AP2EREBP_80	C5_HSF_5-C6_HSF_5-C9_HSF_2	6	26	24	0.24019223070763068	6.713171133426189
C2_C2C2YABBY_23-C9_C2C2YABBY_17	C2_C2H2_59-C6_C2H2_69	6	26	24	0.24019223070763068	6.305926250944657
C2_AP2EREBP_57	C6_C2H2_85	2	7	10	0.23904572186687872	14.142857142857148
C2_MYB_24	C6_C2H2_85	2	7	10	0.23904572186687872	7.077213895435061
C2_MYB_19-C5_MYB_15-C6_MYB_21-C9_MYB_9	C4_TCP_43	41	155	191	0.23828753463828642	1.4827361341469085
C2_MYB_39-C3_MYB_20-C5_MYB_47-C6_MYB_41-C9_MYB_15	C9_WRKY_7	4	41	7	0.2361125344403821	5.870107948809571
C10_bZIP_7-C3_bZIP_11-C5_bZIP_5-C6_bZIP_8	C2_AP2EREBP_17	1	6	3	0.2357022603955158	inf
C2_ABI3VP1_7-C4_ABI3VP1_5	C2_C2C2YABBY_23-C9_C2C2YABBY_17	7	34	26	0.23543547789870936	5.3851648071345055
C13_LOBAS2_3-C2_LOBAS2_14	C4_AP2EREBP_111	20	55	133	0.2338421688774671	4.005050507062148
