gene	group
Mp6g16500	U_HS a
Mp6g18230	U_HS a
Mp6g18550	U_HS a
Mp6g19170	U_HS a
Mp6g19230	U_HS a
Mp6g20000	U_HS a
Mp6g20810	U_HS a
Mp7g00640	U_HS a
Mp7g01910	U_HS a
Mp7g02160	U_HS a
Mp7g02180	U_HS a
Mp7g02590	U_HS a
Mp7g04390	U_HS a
Mp7g04580	U_HS a
Mp7g05830	U_HS a
Mp7g06530	U_HS a
Mp7g08340	U_HS a
Mp7g08450	U_HS a
Mp7g08620	U_HS a
Mp7g08650	U_HS a
Mp7g09350	U_HS a
Mp7g10010	U_HS a
Mp7g12260	U_HS a
Mp7g12440	U_HS a
Mp7g12450	U_HS a
Mp7g12850	U_HS a
Mp7g13070	U_HS a
Mp7g13390	U_HS a
Mp7g13830	U_HS a
Mp7g14930	U_HS a
Mp7g15550	U_HS a
Mp7g15800	U_HS a
Mp7g16760	U_HS a
Mp7g17690	U_HS a
Mp7g17950	U_HS a
Mp7g18170	U_HS a
Mp7g18430	U_HS a
Mp7g18900	U_HS a
Mp7g19120	U_HS a
Mp7g19390	U_HS a
Mp7g19550	U_HS a
Mp8g00320	U_HS a
Mp8g00920	U_HS a
Mp8g01750	U_HS a
Mp8g02160	U_HS a
Mp8g03070	U_HS a
Mp8g03310	U_HS a
Mp8g04090	U_HS a
Mp8g05490	U_HS a
Mp8g05840	U_HS a
Mp8g07070	U_HS a
Mp8g08450	U_HS a
Mp8g08710	U_HS a
Mp8g08780	U_HS a
Mp8g10340	U_HS a
Mp8g11420	U_HS a
Mp8g11560	U_HS a
Mp8g11870	U_HS a
Mp8g13140	U_HS a
Mp8g14740	U_HS a
Mp8g14870	U_HS a
Mp8g15160	U_HS a
Mp8g15640	U_HS a
Mp8g18910	U_HS a
Mp1g00440	D_HS a
Mp1g00550	D_HS a
Mp1g01450	D_HS a
Mp1g02010	D_HS a
Mp1g02040	D_HS a
Mp1g02150	D_HS a
Mp1g02790	D_HS a
Mp1g02880	D_HS a
Mp1g03760	D_HS a
Mp1g05220	D_HS a
Mp1g05310	D_HS a
Mp1g07460	D_HS a
Mp1g07890	D_HS a
Mp1g08490	D_HS a
Mp1g11770	D_HS a
Mp1g15150	D_HS a
Mp1g17210	D_HS a
Mp1g17600	D_HS a
Mp1g17610	D_HS a
Mp1g17670	D_HS a
Mp1g17910	D_HS a
Mp1g18140	D_HS a
Mp1g19100	D_HS a
Mp1g19380	D_HS a
Mp1g20130	D_HS a
Mp1g20830	D_HS a
Mp1g24740	D_HS a
Mp1g25240	D_HS a
Mp1g25730	D_HS a
Mp1g25860	D_HS a
Mp1g27950	D_HS a
Mp1g27990	D_HS a
Mp1g29480	D_HS a
Mp2g00930	D_HS a
Mp2g01560	D_HS a
Mp2g01710	D_HS a
Mp2g01720	D_HS a
Mp2g01740	D_HS a
Mp2g01750	D_HS a
Mp2g01800	D_HS a
Mp2g02340	D_HS a
Mp2g04150	D_HS a
Mp2g05780	D_HS a
Mp2g05790	D_HS a
Mp2g06620	D_HS a
Mp2g06780	D_HS a
Mp2g09510	D_HS a
Mp2g09560	D_HS a
Mp2g10090	D_HS a
Mp2g10120	D_HS a
Mp2g10590	D_HS a
Mp2g12240	D_HS a
Mp2g12520	D_HS a
Mp2g13080	D_HS a
Mp2g13170	D_HS a
Mp2g13960	D_HS a
Mp2g14010	D_HS a
Mp2g16500	D_HS a
Mp2g17910	D_HS a
Mp2g18200	D_HS a
Mp2g18250	D_HS a
Mp2g19350	D_HS a
Mp2g20340	D_HS a
Mp2g21420	D_HS a
Mp2g21500	D_HS a
Mp2g21710	D_HS a
Mp2g22350	D_HS a
Mp2g23310	D_HS a
Mp2g23350	D_HS a
Mp2g23620	D_HS a
Mp2g23940	D_HS a
Mp2g24580	D_HS a
Mp2g24920	D_HS a
Mp2g25060	D_HS a
Mp2g25080	D_HS a
Mp2g25120	D_HS a
Mp2g25170	D_HS a
Mp2g25940	D_HS a
Mp2g26170	D_HS a
Mp2g26340	D_HS a
Mp3g00910	D_HS a
Mp3g01130	D_HS a
Mp3g01440	D_HS a
Mp3g02080	D_HS a
Mp3g02550	D_HS a
Mp3g03390	D_HS a
Mp3g03660	D_HS a
Mp3g03860	D_HS a
Mp3g03870	D_HS a
Mp3g04860	D_HS a
Mp3g05220	D_HS a
Mp3g05280	D_HS a
Mp3g05310	D_HS a
Mp3g06260	D_HS a
Mp3g06550	D_HS a
Mp3g06970	D_HS a
Mp3g07470	D_HS a
Mp3g09240	D_HS a
Mp3g10210	D_HS a
Mp3g10240	D_HS a
Mp3g11280	D_HS a
Mp3g11520	D_HS a
Mp3g12570	D_HS a
Mp3g14440	D_HS a
Mp3g14610	D_HS a
Mp3g16460	D_HS a
Mp3g16780	D_HS a
Mp3g19610	D_HS a
Mp3g21280	D_HS a
Mp3g22100	D_HS a
Mp3g22240	D_HS a
Mp3g22260	D_HS a
Mp3g22550	D_HS a
Mp3g22770	D_HS a
Mp3g22780	D_HS a
Mp3g23150	D_HS a
Mp3g23520	D_HS a
Mp3g24120	D_HS a
Mp3g24640	D_HS a
Mp4g00180	D_HS a
Mp4g00200	D_HS a
Mp4g00750	D_HS a
Mp4g01890	D_HS a
Mp4g03340	D_HS a
Mp4g03350	D_HS a
Mp4g03530	D_HS a
Mp4g04090	D_HS a
Mp4g04280	D_HS a
Mp4g05170	D_HS a
Mp4g05210	D_HS a
Mp4g07800	D_HS a
Mp4g08070	D_HS a
Mp4g08240	D_HS a
Mp4g08320	D_HS a
Mp4g09370	D_HS a
Mp4g09390	D_HS a
Mp4g10510	D_HS a
Mp4g12490	D_HS a
Mp4g13500	D_HS a
Mp4g13840	D_HS a
Mp4g15970	D_HS a
Mp4g18210	D_HS a
Mp4g18220	D_HS a
Mp4g18900	D_HS a
Mp4g19560	D_HS a
Mp4g19600	D_HS a
Mp4g19730	D_HS a
Mp4g21270	D_HS a
Mp4g21350	D_HS a
Mp4g21360	D_HS a
Mp4g22680	D_HS a
Mp4g23140	D_HS a
Mp4g23480	D_HS a
Mp4g23700	D_HS a
Mp5g01910	D_HS a
Mp5g02000	D_HS a
Mp5g02800	D_HS a
Mp5g03340	D_HS a
Mp5g03900	D_HS a
Mp5g05520	D_HS a
Mp5g06630	D_HS a
Mp5g07190	D_HS a
Mp5g10480	D_HS a
Mp5g11410	D_HS a
Mp5g11430	D_HS a
Mp5g11750	D_HS a
Mp5g12520	D_HS a
Mp5g12880	D_HS a
Mp5g13230	D_HS a
Mp5g13250	D_HS a
Mp5g13490	D_HS a
Mp5g14050	D_HS a
Mp5g14900	D_HS a
Mp5g15290	D_HS a
Mp5g15390	D_HS a
Mp5g15620	D_HS a
Mp5g16060	D_HS a
Mp5g17550	D_HS a
Mp5g17610	D_HS a
Mp5g18500	D_HS a
Mp5g19480	D_HS a
Mp5g19630	D_HS a
Mp5g19970	D_HS a
Mp5g21040	D_HS a
Mp5g21960	D_HS a
Mp5g23520	D_HS a
Mp5g24340	D_HS a
Mp6g00400	D_HS a
Mp6g00460	D_HS a
Mp6g00690	D_HS a
Mp6g01270	D_HS a
Mp6g02020	D_HS a
Mp6g02620	D_HS a
Mp6g02920	D_HS a
Mp6g03030	D_HS a
Mp6g03310	D_HS a
Mp6g04470	D_HS a
Mp6g05800	D_HS a
Mp6g06600	D_HS a
Mp6g07150	D_HS a
Mp6g08660	D_HS a
Mp6g08810	D_HS a
Mp6g09190	D_HS a
Mp6g09900	D_HS a
Mp6g12970	D_HS a
Mp6g13910	D_HS a
Mp6g14340	D_HS a
Mp6g14550	D_HS a
Mp6g14600	D_HS a
Mp6g15620	D_HS a
Mp6g16280	D_HS a
Mp6g16370	D_HS a
Mp6g16380	D_HS a
Mp6g16430	D_HS a
Mp6g16980	D_HS a
Mp6g17160	D_HS a
Mp6g17220	D_HS a
Mp6g17270	D_HS a
Mp6g18650	D_HS a
Mp6g20040	D_HS a
Mp6g20080	D_HS a
Mp6g20450	D_HS a
Mp7g00490	D_HS a
Mp7g00590	D_HS a
Mp7g01080	D_HS a
Mp7g01110	D_HS a
Mp7g01320	D_HS a
Mp7g02500	D_HS a
Mp7g03680	D_HS a
Mp7g06170	D_HS a
Mp7g06380	D_HS a
Mp7g06980	D_HS a
Mp7g07020	D_HS a
Mp7g08830	D_HS a
Mp7g10710	D_HS a
Mp7g10770	D_HS a
Mp7g11680	D_HS a
Mp7g14050	D_HS a
Mp7g15000	D_HS a
Mp7g17580	D_HS a
Mp7g18360	D_HS a
Mp7g19430	D_HS a
Mp8g01770	D_HS a
Mp8g01970	D_HS a
Mp8g02740	D_HS a
Mp8g03180	D_HS a
Mp8g03330	D_HS a
Mp8g04250	D_HS a
Mp8g04260	D_HS a
Mp8g04850	D_HS a
Mp8g06360	D_HS a
Mp8g08100	D_HS a
Mp8g08310	D_HS a
Mp8g08840	D_HS a
Mp8g10570	D_HS a
Mp8g12970	D_HS a
Mp8g13870	D_HS a
Mp8g14510	D_HS a
Mp8g14575	D_HS a
Mp8g14910	D_HS a
Mp8g15240	D_HS a
Mp8g15335	D_HS a
Mp8g15790	D_HS a
Mp8g15920	D_HS a
Mp8g16260	D_HS a
Mp8g16270	D_HS a
Mp8g17110	D_HS a
Mp8g17810	D_HS a
Mp8g19020	D_HS a
MpVg01223	D_HS a
Mpzg01290	D_HS a
Mp1g00990	U_HS b
Mp1g04650	U_HS b
Mp1g06470	U_HS b
Mp1g06780	U_HS b
Mp1g07390	U_HS b
Mp1g08890	U_HS b
Mp1g09100	U_HS b
Mp1g09300	U_HS b
Mp1g13590	U_HS b
Mp1g15240	U_HS b
Mp1g15860	U_HS b
Mp1g20050	U_HS b
Mp1g20250	U_HS b
Mp1g21770	U_HS b
Mp1g22530	U_HS b
Mp1g25680	U_HS b
Mp1g25890	U_HS b
Mp1g26300	U_HS b
Mp1g27040	U_HS b
Mp2g00690	U_HS b
Mp2g01240	U_HS b
Mp2g02020	U_HS b
Mp2g02780	U_HS b
Mp2g05950	U_HS b
Mp2g06140	U_HS b
Mp2g07900	U_HS b
Mp2g10010	U_HS b
Mp2g10070	U_HS b
Mp2g10240	U_HS b
Mp2g10270	U_HS b
Mp2g10870	U_HS b
Mp2g14670	U_HS b
Mp2g21800	U_HS b
Mp2g22740	U_HS b
Mp2g22750	U_HS b
Mp2g24260	U_HS b
Mp2g24950	U_HS b
Mp2g25250	U_HS b
Mp2g25290	U_HS b
Mp3g00640	U_HS b
Mp3g02010	U_HS b
Mp3g02810	U_HS b
Mp3g06510	U_HS b
Mp3g10820	U_HS b
Mp3g11830	U_HS b
Mp3g12040	U_HS b
Mp3g12640	U_HS b
Mp3g14730	U_HS b
Mp3g14920	U_HS b
Mp3g15460	U_HS b
Mp3g19670	U_HS b
Mp3g20350	U_HS b
Mp3g21090	U_HS b
Mp3g21730	U_HS b
Mp3g25230	U_HS b
Mp3g25370	U_HS b
Mp4g06390	U_HS b
Mp4g06820	U_HS b
Mp4g12110	U_HS b
Mp4g12300	U_HS b
Mp4g12820	U_HS b
Mp4g13170	U_HS b
Mp4g13390	U_HS b
Mp4g17170	U_HS b
Mp4g17360	U_HS b
Mp4g17950	U_HS b
Mp4g20210	U_HS b
Mp5g01970	U_HS b
Mp5g02980	U_HS b
Mp5g04040	U_HS b
Mp5g04210	U_HS b
Mp5g04260	U_HS b
Mp5g04530	U_HS b
Mp5g05560	U_HS b
Mp5g08320	U_HS b
Mp5g09580	U_HS b
Mp5g10430	U_HS b
Mp5g11490	U_HS b
Mp5g11830	U_HS b
Mp5g12910	U_HS b
Mp5g12930	U_HS b
Mp5g13140	U_HS b
Mp5g13190	U_HS b
Mp5g13950	U_HS b
Mp5g14070	U_HS b
Mp5g15110	U_HS b
Mp5g19880	U_HS b
Mp6g00310	U_HS b
Mp6g01110	U_HS b
Mp6g02000	U_HS b
Mp6g03890	U_HS b
Mp6g05060	U_HS b
Mp6g05150	U_HS b
Mp6g05250	U_HS b
Mp6g05530	U_HS b
Mp6g05600	U_HS b
Mp6g05940	U_HS b
Mp6g06260	U_HS b
Mp6g07310	U_HS b
Mp6g08170	U_HS b
Mp6g10160	U_HS b
Mp6g11570	U_HS b
Mp6g11810	U_HS b
Mp6g12650	U_HS b
Mp6g13200	U_HS b
Mp6g13850	U_HS b
Mp6g14200	U_HS b
Mp6g14400	U_HS b
Mp6g14720	U_HS b
Mp6g14830	U_HS b
Mp6g18230	U_HS b
Mp7g00890	U_HS b
Mp7g00970	U_HS b
Mp7g02200	U_HS b
Mp7g02590	U_HS b
Mp7g02600	U_HS b
Mp7g03090	U_HS b
Mp7g03750	U_HS b
Mp7g04390	U_HS b
Mp7g04620	U_HS b
Mp7g07960	U_HS b
Mp7g08340	U_HS b
Mp7g09410	U_HS b
Mp7g11430	U_HS b
Mp7g11630	U_HS b
Mp7g12300	U_HS b
Mp7g12460	U_HS b
Mp7g13830	U_HS b
Mp7g14100	U_HS b
Mp7g16220	U_HS b
Mp7g16580	U_HS b
Mp7g17400	U_HS b
Mp7g18140	U_HS b
Mp7g18210	U_HS b
Mp7g19040	U_HS b
Mp8g00700	U_HS b
Mp8g02460	U_HS b
Mp8g03300	U_HS b
Mp8g04750	U_HS b
Mp8g04950	U_HS b
Mp8g06590	U_HS b
Mp8g08570	U_HS b
Mp8g09300	U_HS b
Mp8g12500	U_HS b
Mp8g12700	U_HS b
Mp8g15930	U_HS b
Mp8g16220	U_HS b
Mp8g16770	U_HS b
Mp8g18530	U_HS b
Mp8g18700	U_HS b
Mp1g02790	D_HS b
Mp1g02980	D_HS b
Mp1g04750	D_HS b
Mp1g09320	D_HS b
Mp1g10960	D_HS b
Mp1g12190	D_HS b
Mp1g13540	D_HS b
Mp1g14270	D_HS b
Mp1g19400	D_HS b
Mp1g19750	D_HS b
Mp1g20810	D_HS b
Mp1g20830	D_HS b
Mp1g25410	D_HS b
Mp1g25840	D_HS b
Mp1g27080	D_HS b
Mp1g27920	D_HS b
Mp1g28000	D_HS b
Mp1g28510	D_HS b
Mp1g28780	D_HS b
Mp2g00510	D_HS b
Mp2g00840	D_HS b
Mp2g02120	D_HS b
Mp2g02350	D_HS b
Mp2g06620	D_HS b
Mp2g06790	D_HS b
Mp2g09560	D_HS b
Mp2g12240	D_HS b
Mp2g13850	D_HS b
Mp2g17030	D_HS b
Mp2g17870	D_HS b
Mp2g18140	D_HS b
Mp2g19400	D_HS b
Mp2g20340	D_HS b
Mp2g21430	D_HS b
Mp2g22150	D_HS b
Mp2g26340	D_HS b
Mp2g26500	D_HS b
Mp3g00980	D_HS b
Mp3g02460	D_HS b
Mp3g03970	D_HS b
Mp3g05110	D_HS b
Mp3g05910	D_HS b
Mp3g06040	D_HS b
Mp3g08060	D_HS b
Mp3g08340	D_HS b
Mp3g09800	D_HS b
Mp3g10780	D_HS b
Mp3g12300	D_HS b
Mp3g12570	D_HS b
Mp3g12790	D_HS b
Mp3g13150	D_HS b
Mp3g13730	D_HS b
Mp3g14050	D_HS b
Mp3g14120	D_HS b
Mp3g14610	D_HS b
Mp3g15450	D_HS b
Mp3g16770	D_HS b
Mp3g19920	D_HS b
Mp3g20400	D_HS b
Mp3g23590	D_HS b
Mp3g23650	D_HS b
Mp3g24620	D_HS b
Mp4g00070	D_HS b
Mp4g00180	D_HS b
Mp4g01700	D_HS b
Mp4g01890	D_HS b
Mp4g01950	D_HS b
Mp4g02940	D_HS b
Mp4g03890	D_HS b
Mp4g07890	D_HS b
Mp4g09390	D_HS b
Mp4g12630	D_HS b
Mp4g21060	D_HS b
Mp4g21790	D_HS b
Mp4g23340	D_HS b
Mp5g00560	D_HS b
Mp5g03920	D_HS b
Mp5g04600	D_HS b
Mp5g04950	D_HS b
Mp5g07540	D_HS b
Mp5g08960	D_HS b
Mp5g09130	D_HS b
Mp5g09710	D_HS b
Mp5g09910	D_HS b
Mp5g10800	D_HS b
Mp5g11290	D_HS b
Mp5g11300	D_HS b
Mp5g12520	D_HS b
Mp5g12530	D_HS b
Mp5g13230	D_HS b
Mp5g14430	D_HS b
Mp5g14440	D_HS b
Mp5g15320	D_HS b
Mp5g16560	D_HS b
Mp5g16820	D_HS b
Mp5g18180	D_HS b
Mp5g19380	D_HS b
Mp5g19480	D_HS b
Mp5g19770	D_HS b
Mp5g21350	D_HS b
Mp5g22080	D_HS b
Mp6g03300	D_HS b
Mp6g03310	D_HS b
Mp6g09180	D_HS b
Mp6g09960	D_HS b
Mp6g10350	D_HS b
Mp6g12970	D_HS b
Mp6g14600	D_HS b
Mp6g15110	D_HS b
Mp6g15650	D_HS b
Mp6g18780	D_HS b
Mp6g20220	D_HS b
Mp7g00750	D_HS b
Mp7g00860	D_HS b
Mp7g01740	D_HS b
Mp7g02470	D_HS b
Mp7g05080	D_HS b
Mp7g05560	D_HS b
Mp7g05770	D_HS b
Mp7g06430	D_HS b
Mp7g09310	D_HS b
Mp7g12060	D_HS b
Mp7g14550	D_HS b
Mp7g16830	D_HS b
Mp7g19700	D_HS b
Mp8g00560	D_HS b
Mp8g02690	D_HS b
Mp8g02700	D_HS b
Mp8g02710	D_HS b
Mp8g02760	D_HS b
Mp8g02770	D_HS b
Mp8g02940	D_HS b
Mp8g03200	D_HS b
Mp8g03370	D_HS b
Mp8g04780	D_HS b
Mp8g04850	D_HS b
Mp8g05050	D_HS b
Mp8g05200	D_HS b
Mp8g05650	D_HS b
Mp8g05670	D_HS b
Mp8g06260	D_HS b
Mp8g08270	D_HS b
Mp8g09770	D_HS b
Mp8g12010	D_HS b
Mp8g12260	D_HS b
Mp8g12480	D_HS b
Mp8g14150	D_HS b
Mp8g14510	D_HS b
Mp8g14780	D_HS b
Mp8g14810	D_HS b
Mp8g15055	D_HS b
Mp8g15075	D_HS b
Mp8g16560	D_HS b
Mp8g19020	D_HS b
Mp1g00180	U_HS d
Mp1g03450	U_HS d
Mp1g03840	U_HS d
Mp1g03980	U_HS d
Mp1g06910	U_HS d
Mp1g08090	U_HS d
Mp1g10620	U_HS d
Mp1g11700	U_HS d
Mp1g12800	U_HS d
Mp1g14640	U_HS d
Mp1g16110	U_HS d
Mp1g17670	U_HS d
Mp1g17860	U_HS d
Mp1g18300	U_HS d
Mp1g18540	U_HS d
Mp1g19730	U_HS d
Mp1g20280	U_HS d
Mp1g20450	U_HS d
Mp1g20770	U_HS d
Mp1g21250	U_HS d
Mp1g24320	U_HS d
Mp1g25130	U_HS d
Mp1g25550	U_HS d
Mp1g25890	U_HS d
Mp1g25940	U_HS d
Mp1g25980	U_HS d
Mp1g28010	U_HS d
Mp1g28320	U_HS d
Mp2g00690	U_HS d
Mp2g01990	U_HS d
Mp2g02020	U_HS d
Mp2g02265a	U_HS d
Mp2g02650	U_HS d
Mp2g04050	U_HS d
Mp2g05040	U_HS d
Mp2g06770	U_HS d
Mp2g07210	U_HS d
Mp2g08290	U_HS d
Mp2g08540	U_HS d
Mp2g08650	U_HS d
Mp2g10040	U_HS d
Mp2g10090	U_HS d
Mp2g10120	U_HS d
Mp2g10510	U_HS d
Mp2g11830	U_HS d
Mp2g12290	U_HS d
Mp2g14680	U_HS d
Mp2g15620	U_HS d
Mp2g18200	U_HS d
Mp2g20850	U_HS d
Mp2g21130	U_HS d
Mp2g22740	U_HS d
Mp2g22890	U_HS d
Mp2g23680	U_HS d
Mp2g23900	U_HS d
Mp2g25050	U_HS d
Mp2g26740	U_HS d
Mp3g00270	U_HS d
Mp3g00640	U_HS d
Mp3g00850	U_HS d
Mp3g01000	U_HS d
Mp3g01200	U_HS d
Mp3g01610	U_HS d
Mp3g04160	U_HS d
Mp3g05340	U_HS d
Mp3g06520	U_HS d
Mp3g06970	U_HS d
Mp3g08980	U_HS d
Mp3g09050	U_HS d
Mp3g11360	U_HS d
Mp3g11390	U_HS d
Mp3g12790	U_HS d
Mp3g18140	U_HS d
Mp3g19610	U_HS d
Mp3g20350	U_HS d
Mp3g21900	U_HS d
Mp3g22950	U_HS d
Mp4g00005b	U_HS d
Mp4g01030	U_HS d
Mp4g01260	U_HS d
Mp4g01580	U_HS d
Mp4g01890	U_HS d
Mp4g02710	U_HS d
Mp4g03460	U_HS d
Mp4g03830	U_HS d
Mp4g05170	U_HS d
Mp4g05490	U_HS d
Mp4g06220	U_HS d
Mp4g09410	U_HS d
Mp4g09980	U_HS d
Mp4g10370	U_HS d
Mp4g10460	U_HS d
Mp4g10470	U_HS d
Mp4g11640	U_HS d
Mp4g12510	U_HS d
Mp4g14310	U_HS d
Mp4g15710	U_HS d
Mp4g16110	U_HS d
Mp4g16250	U_HS d
Mp4g17950	U_HS d
Mp4g18210	U_HS d
Mp4g22580	U_HS d
Mp4g23700	U_HS d
Mp5g00700	U_HS d
Mp5g01570	U_HS d
Mp5g02090	U_HS d
Mp5g05320	U_HS d
Mp5g05900	U_HS d
Mp5g05940	U_HS d
Mp5g06100	U_HS d
Mp5g06470	U_HS d
Mp5g07420	U_HS d
Mp5g08110	U_HS d
Mp5g08590	U_HS d
Mp5g08790	U_HS d
Mp5g08910	U_HS d
Mp5g09250	U_HS d
Mp5g09530	U_HS d
Mp5g12390	U_HS d
Mp5g15550	U_HS d
Mp5g19380	U_HS d
Mp5g19480	U_HS d
Mp5g19680	U_HS d
Mp5g19710	U_HS d
Mp5g20860	U_HS d
Mp5g20910	U_HS d
Mp5g21020	U_HS d
Mp5g22190	U_HS d
Mp6g00310	U_HS d
Mp6g00400	U_HS d
Mp6g02250	U_HS d
Mp6g02400	U_HS d
Mp6g02420	U_HS d
Mp6g02830	U_HS d
Mp6g03330	U_HS d
Mp6g03700	U_HS d
Mp6g04770	U_HS d
Mp6g04780	U_HS d
Mp6g05850	U_HS d
Mp6g05940	U_HS d
Mp6g06020	U_HS d
Mp6g07150	U_HS d
Mp6g08030	U_HS d
Mp6g08420	U_HS d
Mp6g08530	U_HS d
Mp6g10120	U_HS d
Mp6g10370	U_HS d
Mp6g12900	U_HS d
Mp6g13190	U_HS d
Mp6g14070	U_HS d
Mp6g14200	U_HS d
Mp6g16280	U_HS d
Mp6g17450	U_HS d
Mp6g19490	U_HS d
Mp6g19800	U_HS d
Mp6g20500	U_HS d
Mp6g20600	U_HS d
Mp7g01300	U_HS d
Mp7g02060	U_HS d
Mp7g03070	U_HS d
Mp7g03090	U_HS d
Mp7g03220	U_HS d
Mp7g03650	U_HS d
Mp7g03660	U_HS d
Mp7g05330	U_HS d
Mp7g05680	U_HS d
Mp7g06030	U_HS d
Mp7g06280	U_HS d
Mp7g06980	U_HS d
Mp7g07260	U_HS d
Mp7g07880	U_HS d
Mp7g08480	U_HS d
Mp7g10210	U_HS d
Mp7g13570	U_HS d
Mp7g14040	U_HS d
Mp7g14050	U_HS d
Mp7g15030	U_HS d
Mp7g15570	U_HS d
Mp7g17120	U_HS d
Mp7g17710	U_HS d
Mp8g00500	U_HS d
Mp8g00960	U_HS d
Mp8g01250	U_HS d
Mp8g01820	U_HS d
Mp8g02430	U_HS d
Mp8g02470	U_HS d
Mp8g02540	U_HS d
Mp8g04630	U_HS d
Mp8g05430	U_HS d
Mp8g05680	U_HS d
Mp8g06570	U_HS d
Mp8g06870	U_HS d
Mp8g07380	U_HS d
Mp8g08550	U_HS d
Mp8g09150	U_HS d
Mp8g09750	U_HS d
Mp8g10660	U_HS d
Mp8g10690	U_HS d
Mp8g11420	U_HS d
Mp8g12880	U_HS d
Mp8g13250	U_HS d
Mp8g14240	U_HS d
Mp8g14910	U_HS d
Mp8g15640	U_HS d
Mp8g16260	U_HS d
Mp8g16380	U_HS d
Mp8g16400	U_HS d
Mp8g16790	U_HS d
Mp8g17360	U_HS d
Mp8g18910	U_HS d
Mpzg01590b	U_HS d
Mpzg01810a	U_HS d
Mpzg01920a	U_HS d
Mpzg02140a	U_HS d
Mpzg02230a	U_HS d
Mp1g01370	D_HS d
Mp1g01840	D_HS d
Mp1g05090	D_HS d
Mp1g06600	D_HS d
Mp1g07620	D_HS d
Mp1g07760	D_HS d
Mp1g09410	D_HS d
Mp1g15480	D_HS d
Mp1g18890	D_HS d
Mp1g20810	D_HS d
Mp1g21110	D_HS d
Mp1g23210	D_HS d
Mp1g23640	D_HS d
Mp1g23650	D_HS d
Mp1g24220	D_HS d
Mp1g24230	D_HS d
Mp1g25410	D_HS d
Mp1g26540	D_HS d
Mp1g27140	D_HS d
Mp1g27220	D_HS d
Mp2g02350	D_HS d
Mp2g05880	D_HS d
Mp2g09140	D_HS d
Mp2g10380	D_HS d
Mp2g12240	D_HS d
Mp2g14590	D_HS d
Mp2g15510	D_HS d
Mp2g16630	D_HS d
Mp2g18250	D_HS d
Mp2g19400	D_HS d
Mp2g23740	D_HS d
Mp2g23775	D_HS d
Mp2g24440	D_HS d
Mp2g24810	D_HS d
Mp3g02580	D_HS d
Mp3g02930	D_HS d
Mp3g03140	D_HS d
Mp3g03970	D_HS d
Mp3g05200	D_HS d
Mp3g05470	D_HS d
Mp3g05910	D_HS d
Mp3g06040	D_HS d
Mp3g12930	D_HS d
Mp3g15460	D_HS d
Mp3g19790	D_HS d
Mp3g19890	D_HS d
Mp3g20400	D_HS d
Mp3g22310	D_HS d
Mp3g22990	D_HS d
Mp3g25160	D_HS d
Mp4g01920	D_HS d
Mp4g10490	D_HS d
Mp4g11330	D_HS d
Mp4g13940	D_HS d
Mp4g19600	D_HS d
Mp4g19780	D_HS d
Mp4g21790	D_HS d
Mp5g03560	D_HS d
Mp5g07150	D_HS d
Mp5g07740	D_HS d
Mp5g08550	D_HS d
Mp5g11110	D_HS d
Mp5g11290	D_HS d
Mp5g11460	D_HS d
Mp5g13300	D_HS d
Mp5g13870	D_HS d
Mp5g14430	D_HS d
Mp5g14440	D_HS d
Mp5g15320	D_HS d
Mp5g16910	D_HS d
Mp5g18180	D_HS d
Mp5g18500	D_HS d
Mp5g20790	D_HS d
Mp5g21385	D_HS d
Mp5g24010	D_HS d
Mp6g06220	D_HS d
Mp6g08550	D_HS d
Mp6g09180	D_HS d
Mp6g09590	D_HS d
Mp6g11030	D_HS d
Mp6g13270	D_HS d
Mp6g14730	D_HS d
Mp6g18780	D_HS d
Mp6g21430	D_HS d
Mp7g00490	D_HS d
Mp7g01270	D_HS d
Mp7g04810	D_HS d
Mp7g05020	D_HS d
Mp7g08760	D_HS d
Mp7g11980	D_HS d
Mp7g12450	D_HS d
Mp7g13130	D_HS d
Mp7g16430	D_HS d
Mp7g18200	D_HS d
Mp8g05020	D_HS d
Mp8g05520	D_HS d
Mp8g15840	D_HS d
Mp8g16500	D_HS d
Mp8g16970	D_HS d
Mpzg01410	D_HS d
