TF1	TF2	TF1_TF2_count	TF1_count	TF2_count	cosine	zscore
C2_AP2EREBP_204-C3_AP2EREBP_180-C5_AP2EREBP_201-C6_AP2EREBP_231	C2_AP2EREBP_204-C3_AP2EREBP_180-C5_AP2EREBP_201-C6_AP2EREBP_231	6	57	57	0.10526315789473684	2.6670026670040006
C10_LOBAS2_28-C3_LOBAS2_21	C3_LOBAS2_20-C5_LOBAS2_30-C6_LOBAS2_30	1	7	13	0.10482848367219182	3.391164991562634
C10_bZIP_26-C3_bZIP_23-C4_bZIP_23-C5_bZIP_32-C6_bZIP_32	C1_Trihelix_13-C10_Trihelix_33-C13_Trihelix_10-C2_Trihelix_42-C5_Trihelix_36	1	7	13	0.10482848367219182	3.9581140290126373
C10_bZIP_26-C3_bZIP_23-C4_bZIP_23-C5_bZIP_32-C6_bZIP_32	C3_LOBAS2_20-C5_LOBAS2_30-C6_LOBAS2_30	1	7	13	0.10482848367219182	3.000000000000002
C2_C2C2YABBY_6	C4_G2like_1	1	2	47	0.10314212462587934	3.3911649915626327
C10_CAMTA_8-C2_CAMTA_9-C5_CAMTA_9	C3_MYB_24	1	12	8	0.10206207261596575	2.30622664078822
C3_LOBAS2_20-C5_LOBAS2_30-C6_LOBAS2_30	C3_MYB_24	1	13	8	0.09805806756909201	3.3911649915626314
C10_C2C2YABBY_4	C3_LOBAS2_20-C5_LOBAS2_30-C6_LOBAS2_30	1	9	13	0.09245003270420486	3.3911649915626336
C3_HMG_3	C6_SBP_13	2	20	27	0.08606629658238704	1.7700287750520096
C2_Trihelix_30	C3_AP2EREBP_183	1	4	34	0.08574929257125441	2.7080128015453195
C3_AP2EREBP_107-C6_AP2EREBP_147	C3_AP2EREBP_183	1	4	34	0.08574929257125441	2.1473175285873682
C1_C2C2YABBY_1-C3_C2C2YABBY_4-C5_C2C2YABBY_8-C6_C2C2YABBY_4	C2_AP2EREBP_142	3	46	28	0.08359173188630294	1.960876658415174
C10_CAMTA_8-C2_CAMTA_9-C5_CAMTA_9	C10_CAMTA_8-C2_CAMTA_9-C5_CAMTA_9	1	12	12	0.08333333333333333	2.7080128015453186
C10_NAC_14	C3_HMG_3	2	29	20	0.08304547985373996	1.1296796113408494
C10_CAMTA_8-C2_CAMTA_9-C5_CAMTA_9	C1_Trihelix_13-C10_Trihelix_33-C13_Trihelix_10-C2_Trihelix_42-C5_Trihelix_36	1	12	13	0.08006407690254355	1.8141236937208545
C10_CAMTA_8-C2_CAMTA_9-C5_CAMTA_9	C3_LOBAS2_20-C5_LOBAS2_30-C6_LOBAS2_30	1	12	13	0.08006407690254355	2.011435198964419
C10_AP2EREBP_67-C3_AP2EREBP_61	C10_LOBAS2_6	1	17	10	0.07669649888473704	2.70801280154532
C2_AP2EREBP_142	C2_AP2EREBP_142	2	28	28	0.07142857142857142	1.8955674224406724
C10_bZIP_26-C3_bZIP_23-C4_bZIP_23-C5_bZIP_32-C6_bZIP_32	C3_AP2EREBP_183	1	7	34	0.06482037235521644	1.632993161855452
C10_NAC_14	C2_C2C2COlike_14	1	29	9	0.06189844605901727	2.1343747458109497
C3_AP2EREBP_183	C3_MYB_24	1	34	8	0.06063390625908324	0.925146040637126
C3_AP2EREBP_183	C6_bZIP_49	1	34	8	0.06063390625908324	1.2835512386142829
C6_C2H2_90	C6_G2like_8	1	21	13	0.060522753266880246	1.1962490654307825
C3_AP2EREBP_183	C3_AP2EREBP_183	2	34	34	0.058823529411764705	2.4097825441089618
C1_C2C2YABBY_1-C3_C2C2YABBY_4-C5_C2C2YABBY_8-C6_C2C2YABBY_4	C2_AP2EREBP_204-C3_AP2EREBP_180-C5_AP2EREBP_201-C6_AP2EREBP_231	3	46	57	0.05858749251483802	0.12431958125454609
C1_C2C2YABBY_1-C3_C2C2YABBY_4-C5_C2C2YABBY_8-C6_C2C2YABBY_4	C6_SBP_13	2	46	27	0.056750435383916574	0.3673071774572049
C10_NAC_14	C1_C2C2YABBY_1-C3_C2C2YABBY_4-C5_C2C2YABBY_8-C6_C2C2YABBY_4	2	29	46	0.054758567819339354	0.6163156344279366
C10_LOBAS2_6	C3_AP2EREBP_183	1	10	34	0.05423261445466404	0.8381580761249495
C10_NAC_14	C4_G2like_1	2	29	47	0.05417289784878865	0.40986832972763065
C3_HMG_3	C3_HMG_3	1	20	20	0.049999999999999996	2.1473175285873674
C10_CAMTA_8-C2_CAMTA_9-C5_CAMTA_9	C3_AP2EREBP_183	1	12	34	0.049507377148833714	0.632455532033676
C2_C2C2COlike_14	C4_G2like_1	1	9	47	0.048621663832631515	1.5350186552432912
C6_C2H2_90	C6_C2H2_90	1	21	21	0.047619047619047616	2.4784787961282104
