"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Up_regulated","Down_regulated","Negative"
"10.64058628.64058934",95.4650310795631,0.241215556319662,0.282344056218024,0.854331979042607,0.392921073092942,0.539540686533678,"NO","NO","YES"
"10.64064101.64064648",136.338854124664,-0.326210738739243,0.276363746016132,-1.18036733631553,0.23785414728184,0.384678572403308,"NO","NO","YES"
"10.64067645.64068459",370.623530091294,-0.547381707997029,0.178589218898281,-3.06503220840449,0.00217646557119925,0.00936590770832392,"NO","NO","NO"
"10.64068930.64069323",119.743033044057,0.248494663190705,0.266363268150445,0.932916407416776,0.350863130242091,0.50030118916001,"NO","NO","YES"
"10.64072364.64072838",200.963360918796,-0.105155576814691,0.237280266994447,-0.443170340908087,0.657642529884912,0.763275805416667,"NO","NO","YES"
"10.64097495.64097892",135.105002047964,0.104286386662119,0.267653465121905,0.389632118585206,0.696808598324589,0.793029241994738,"NO","NO","YES"
"10.64148823.64149381",100.131045615732,0.610579066622306,0.2928124238632,2.08522254133439,0.0370491046860543,0.0926956930235728,"NO","NO","YES"
"10.64166694.64167195",113.795593453803,0.0990609969815271,0.290427874022895,0.341086396458344,0.733038541891776,0.819842100215102,"NO","NO","YES"
"10.64177370.64177721",76.8412833821894,0.332752460202694,0.330881972491534,1.00565303602694,0.314582501989431,0.46595592228643,"NO","NO","YES"
"10.64184534.64184909",72.009487926672,0.435566565453355,0.325228963493467,1.33926130309764,0.180485621638369,0.314519748450998,"NO","NO","YES"
"10.64188163.64188452",49.3300636552181,1.38764623974653,0.377121277499128,3.67957557035413,0.000233622452867958,0.00147466403913886,"YES","NO","NO"
"10.64197048.64197474",148.683541417921,0.289020702756018,0.244394276061171,1.18260013046982,0.236967660790175,0.383708365609348,"NO","NO","YES"
"10.64198024.64198373",61.8013365930293,0.648044843892246,0.353104132329401,1.83527969388844,0.0664642582131194,0.146460063237678,"NO","NO","YES"
"10.64210691.64211149",249.359667272068,-0.530771713461484,0.206891425602227,-2.5654601775617,0.0103039048306675,0.033366275260582,"NO","NO","NO"
"10.64221843.64222127",41.053749261258,1.32065431613146,0.435711306604226,3.0310306299466,0.00243720522519271,0.0102645277578886,"YES","NO","NO"
"10.64232862.64233643",158.90553996718,0.223828676662079,0.221038704747229,1.01262209674111,0.311240701183936,0.462933524984857,"NO","NO","YES"
"10.64248554.64248856",49.6682719130614,1.35480730894981,0.415783223818653,3.25844630407868,0.00112024074026777,0.00544038311471746,"YES","NO","NO"
"10.64266008.64266514",83.7615337252561,1.38089441120768,0.331125306816919,4.17030768346311,3.04188665314094e-05,0.000267327554172079,"YES","NO","NO"
"10.64288311.64288901",169.696702676439,-0.127358123868775,0.228412496341291,-0.557579492842102,0.577131563092258,0.698213101744776,"NO","NO","YES"
"10.64300546.64301051",88.8075891332829,1.69836148707924,0.331075343283445,5.12983380228717,2.89998100845161e-07,5.01479709080544e-06,"YES","NO","NO"
"10.64343586.64343883",76.7401257521868,-1.07318528174505,0.352079968065385,-3.04812934300695,0.00230270790910656,0.00978843395476401,"NO","YES","NO"
"10.64355616.64356181",583.051850957531,-0.37067692206852,0.178541277046573,-2.07614131701224,0.0378808828219969,0.0942862538725153,"NO","NO","YES"
