"interaction","MI","name","pvalue","selected","shared.interaction","source","target","weight","source_TF","target_TF","presence"
"interacts with",1.00271029233515,"Mp7g16300 (interacts with) Mp7g18100",4.77781991630177e-05,"false","interacts with","Mp7g16300","Mp7g18100",0.0590745394940942,"MYB",NA,""
"interacts with",0.906103185940205,"Mp7g16300 (interacts with) Mp6g08190",0.0491152351220638,"false","interacts with","Mp7g16300","Mp6g08190",0.0475367878786335,"MYB",NA,""
"interacts with",0.973772834151617,"Mp7g16300 (interacts with) Mp8g14240",3.30563580508425e-07,"false","interacts with","Mp7g16300","Mp8g14240",0.0395507498284173,"MYB",NA,""
"interacts with",0.956677660631921,"Mp7g16300 (interacts with) Mp8g13590",0.0491152351220638,"false","interacts with","Mp7g16300","Mp8g13590",0.0333159576675363,"MYB",NA,""
"interacts with",0.925879676615804,"Mp4g01540 (interacts with) Mp2g04800",0,"false","interacts with","Mp4g01540","Mp2g04800",0.0883552558337917,"bHLH",NA,""
"interacts with",0.945556776866145,"Mp4g01540 (interacts with) Mp1g00530",0,"false","interacts with","Mp4g01540","Mp1g00530",0.0736830628554037,"bHLH",NA,""
"interacts with",0.857640605331289,"Mp4g01540 (interacts with) Mp1g24470",0.00525516972422113,"false","interacts with","Mp4g01540","Mp1g24470",0.0725343260958038,"bHLH",NA,""
"interacts with",0.945372177565864,"Mp4g01540 (interacts with) Mp7g02760",0,"false","interacts with","Mp4g01540","Mp7g02760",0.072427702431801,"bHLH",NA,""
"interacts with",0.924847154831654,"Mp4g01540 (interacts with) Mp2g00990",0,"false","interacts with","Mp4g01540","Mp2g00990",0.0723746323330307,"bHLH",NA,""
"interacts with",1.00869381014668,"Mp4g01540 (interacts with) Mp5g06450",0,"false","interacts with","Mp4g01540","Mp5g06450",0.0715870364063237,"bHLH",NA,""
"interacts with",0.991575098703175,"Mp4g01540 (interacts with) Mp6g08550",2.50863130268897e-08,"false","interacts with","Mp4g01540","Mp6g08550",0.0712050198477313,"bHLH",NA,""
"interacts with",1.01277733429931,"Mp4g01540 (interacts with) Mp1g05090",0,"false","interacts with","Mp4g01540","Mp1g05090",0.0682939119948819,"bHLH",NA,""
"interacts with",1.0300063486135,"Mp4g01540 (interacts with) Mp5g09070",3.30563580508425e-07,"false","interacts with","Mp4g01540","Mp5g09070",0.0662568943163165,"bHLH",NA,""
"interacts with",0.979611626818538,"Mp4g01540 (interacts with) Mp8g10150",0,"false","interacts with","Mp4g01540","Mp8g10150",0.0655763440550867,"bHLH",NA,""
"interacts with",0.949357956658848,"Mp4g01540 (interacts with) Mp6g01870",0,"false","interacts with","Mp4g01540","Mp6g01870",0.0646038629641085,"bHLH",NA,""
"interacts with",0.947350623819587,"Mp4g01540 (interacts with) Mp4g07920",0,"false","interacts with","Mp4g01540","Mp4g07920",0.0643808184216079,"bHLH",NA,""
"interacts with",0.909913030194638,"Mp4g01540 (interacts with) Mp8g13060",0,"false","interacts with","Mp4g01540","Mp8g13060",0.0634004282770366,"bHLH",NA,""
"interacts with",1.00771411925881,"Mp4g01540 (interacts with) Mp7g18420",0,"false","interacts with","Mp4g01540","Mp7g18420",0.0615140299692287,"bHLH",NA,""
"interacts with",0.94205814440379,"Mp4g01540 (interacts with) Mp1g26240",0.00525516972422113,"false","interacts with","Mp4g01540","Mp1g26240",0.0579498937524993,"bHLH",NA,""
"interacts with",0.95344052562045,"Mp4g01540 (interacts with) Mp1g21950",1.2337530996831e-10,"false","interacts with","Mp4g01540","Mp1g21950",0.0568730103146637,"bHLH",NA,""
"interacts with",1.11560802595845,"Mp4g01540 (interacts with) Mp1g06930",0,"false","interacts with","Mp4g01540","Mp1g06930",0.056145196648952,"bHLH",NA,""
"interacts with",0.960519670762668,"Mp4g01540 (interacts with) Mp5g20790",1.80950454620188e-09,"false","interacts with","Mp4g01540","Mp5g20790",0.0558231331953303,"bHLH",NA,""
"interacts with",0.842499482442487,"Mp4g01540 (interacts with) Mp2g26620",0.00525516972422113,"false","interacts with","Mp4g01540","Mp2g26620",0.055496027997611,"bHLH",NA,""
"interacts with",0.97451362988349,"Mp4g01540 (interacts with) Mp3g00500",4.10292818320279e-06,"false","interacts with","Mp4g01540","Mp3g00500",0.0524129460155948,"bHLH",NA,""
"interacts with",0.896285464060033,"Mp4g01540 (interacts with) Mp7g03660",0,"false","interacts with","Mp4g01540","Mp7g03660",0.0513654135022182,"bHLH",NA,""
"interacts with",0.859178129219182,"Mp4g01540 (interacts with) Mp7g18340",4.77781991630177e-05,"false","interacts with","Mp4g01540","Mp7g18340",0.0507833326398763,"bHLH",NA,""
"interacts with",0.946008836980308,"Mp4g01540 (interacts with) Mp6g08260",0,"false","interacts with","Mp4g01540","Mp6g08260",0.0505066009759537,"bHLH",NA,""
"interacts with",0.997765925782151,"Mp4g01540 (interacts with) Mp2g24840",4.77781991630177e-05,"false","interacts with","Mp4g01540","Mp2g24840",0.0496228729705271,"bHLH",NA,""
"interacts with",1.08690958145874,"Mp4g01540 (interacts with) Mp5g23080",0,"false","interacts with","Mp4g01540","Mp5g23080",0.0494661455388846,"bHLH",NA,""
"interacts with",0.911729184947274,"Mp4g01540 (interacts with) Mp8g02020",0,"false","interacts with","Mp4g01540","Mp8g02020",0.0491228425216137,"bHLH",NA,""
"interacts with",1.10878544927319,"Mp4g01540 (interacts with) Mp8g09430",3.30563580508425e-07,"false","interacts with","Mp4g01540","Mp8g09430",0.0486455827055816,"bHLH",NA,""
"interacts with",0.985683326837468,"Mp4g01540 (interacts with) Mp7g01520",0,"false","interacts with","Mp4g01540","Mp7g01520",0.0472803835452194,"bHLH",NA,""
"interacts with",0.87245030918513,"Mp4g01540 (interacts with) Mp3g06660",0.0491152351220638,"false","interacts with","Mp4g01540","Mp3g06660",0.0459328876382742,"bHLH",NA,""
"interacts with",0.932167251870464,"Mp4g01540 (interacts with) Mp1g13440",1.2337530996831e-10,"false","interacts with","Mp4g01540","Mp1g13440",0.0449808510948019,"bHLH",NA,""
"interacts with",0.93324887774208,"Mp4g01540 (interacts with) Mp6g17320",0,"false","interacts with","Mp4g01540","Mp6g17320",0.0433677344171641,"bHLH",NA,"source"
"interacts with",0.916407937597787,"Mp4g01540 (interacts with) Mp8g08920",0.000519722400126321,"false","interacts with","Mp4g01540","Mp8g08920",0.039755605767581,"bHLH",NA,""
"interacts with",0.904578297718282,"Mp4g01540 (interacts with) Mp5g06150",4.10292818320279e-06,"false","interacts with","Mp4g01540","Mp5g06150",0.0392979210792512,"bHLH",NA,"source"
"interacts with",0.904414696415435,"Mp4g01540 (interacts with) Mp3g14320",1.80950454620188e-09,"false","interacts with","Mp4g01540","Mp3g14320",0.0392374638780187,"bHLH",NA,""
"interacts with",0.956754415530157,"Mp4g01540 (interacts with) Mp3g00110",0,"false","interacts with","Mp4g01540","Mp3g00110",0.0369170977236902,"bHLH",NA,""
"interacts with",0.978946532178078,"Mp4g01540 (interacts with) Mp6g10520",0,"false","interacts with","Mp4g01540","Mp6g10520",0.0364354025193339,"bHLH",NA,""
"interacts with",0.957484241430284,"Mp4g01540 (interacts with) Mp8g09370",0.000519722400126321,"false","interacts with","Mp4g01540","Mp8g09370",0.0363045676633721,"bHLH",NA,""
"interacts with",1.06866549421444,"Mp4g01540 (interacts with) Mp2g07710",0,"false","interacts with","Mp4g01540","Mp2g07710",0.0360553133552953,"bHLH",NA,""
"interacts with",0.909828936045607,"Mp4g01540 (interacts with) Mp8g01160",0,"false","interacts with","Mp4g01540","Mp8g01160",0.0351482895076787,"bHLH",NA,""
"interacts with",0.901132974276948,"Mp4g01540 (interacts with) Mp4g22620",4.77781991630177e-05,"false","interacts with","Mp4g01540","Mp4g22620",0.0351442955174638,"bHLH",NA,""
"interacts with",0.982553988555139,"Mp4g01540 (interacts with) Mp8g16970",0,"false","interacts with","Mp4g01540","Mp8g16970",0.034785893119157,"bHLH",NA,""
"interacts with",0.936422730305108,"Mp4g01540 (interacts with) Mp2g20430",4.10292818320279e-06,"false","interacts with","Mp4g01540","Mp2g20430",0.0347451406321928,"bHLH",NA,""
"interacts with",1.03252249241772,"Mp4g01540 (interacts with) Mp7g14030",0.00525516972422113,"false","interacts with","Mp4g01540","Mp7g14030",0.0344275206083224,"bHLH",NA,""
"interacts with",0.938169001335478,"Mp4g01540 (interacts with) Mp5g11910",0.0491152351220638,"false","interacts with","Mp4g01540","Mp5g11910",0.0335230782735324,"bHLH",NA,""
"interacts with",0.811824223762584,"Mp4g01540 (interacts with) Mp4g13940",4.77781991630177e-05,"false","interacts with","Mp4g01540","Mp4g13940",0.0328657376165661,"bHLH",NA,""
"interacts with",0.89099302786449,"Mp4g01540 (interacts with) Mp1g28450",0.0491152351220638,"false","interacts with","Mp4g01540","Mp1g28450",0.0320576821211895,"bHLH",NA,""
"interacts with",0.828483269978189,"Mp4g01540 (interacts with) Mp2g07170",0.0491152351220638,"false","interacts with","Mp4g01540","Mp2g07170",0.0318544367507465,"bHLH","bZIP",""
"interacts with",0.986565252627381,"Mp4g01540 (interacts with) Mp1g26670",1.80950454620188e-09,"false","interacts with","Mp4g01540","Mp1g26670",0.0314484146819429,"bHLH",NA,""
"interacts with",0.932478166432398,"Mp4g01540 (interacts with) Mp4g11020",0.00525516972422113,"false","interacts with","Mp4g01540","Mp4g11020",0.0302830717585579,"bHLH",NA,""
"interacts with",1.01701549400029,"Mp2g07720 (interacts with) Mp2g10510",4.10292818320279e-06,"false","interacts with","Mp2g07720","Mp2g10510",0.0874144403071814,"NAC",NA,"source"
"interacts with",1.03285444403574,"Mp2g07720 (interacts with) Mp1g10970",0,"false","interacts with","Mp2g07720","Mp1g10970",0.0828121723431252,"NAC",NA,""
"interacts with",0.994605409377878,"Mp2g07720 (interacts with) Mp4g08220",3.30563580508425e-07,"false","interacts with","Mp2g07720","Mp4g08220",0.0813478705271853,"NAC",NA,""
"interacts with",1.00438016195646,"Mp2g07720 (interacts with) Mp1g10620",1.2337530996831e-10,"false","interacts with","Mp2g07720","Mp1g10620",0.0740478174111969,"NAC",NA,""
"interacts with",1.0979637405327,"Mp2g07720 (interacts with) Mp8g04240",0.000519722400126321,"false","interacts with","Mp2g07720","Mp8g04240",0.0733668637353825,"NAC",NA,""
"interacts with",1.0555975108632,"Mp2g07720 (interacts with) Mp7g15030",0,"false","interacts with","Mp2g07720","Mp7g15030",0.0733541687347,"NAC",NA,""
"interacts with",0.943888032958365,"Mp2g07720 (interacts with) Mp6g10330",0,"false","interacts with","Mp2g07720","Mp6g10330",0.0729580699460063,"NAC",NA,""
"interacts with",1.00081593589204,"Mp2g07720 (interacts with) Mp1g01840",0.0491152351220638,"false","interacts with","Mp2g07720","Mp1g01840",0.072893212180084,"NAC",NA,""
"interacts with",1.11437043181678,"Mp2g07720 (interacts with) Mp7g17880",0,"false","interacts with","Mp2g07720","Mp7g17880",0.072548915328995,"NAC",NA,""
"interacts with",1.11526000392388,"Mp2g07720 (interacts with) Mp2g22890",0,"false","interacts with","Mp2g07720","Mp2g22890",0.0683080456674563,"NAC",NA,""
"interacts with",1.0708278686896,"Mp2g07720 (interacts with) Mp2g19860",0,"false","interacts with","Mp2g07720","Mp2g19860",0.0676580699180857,"NAC",NA,""
"interacts with",1.08604329534198,"Mp2g07720 (interacts with) Mp5g20380",0,"false","interacts with","Mp2g07720","Mp5g20380",0.0645507677913029,"NAC",NA,""
"interacts with",0.926878682482074,"Mp2g07720 (interacts with) Mp8g14230",0.0491152351220638,"false","interacts with","Mp2g07720","Mp8g14230",0.061655347495546,"NAC",NA,""
"interacts with",1.06557478076534,"Mp2g07720 (interacts with) Mp1g07250",0,"false","interacts with","Mp2g07720","Mp1g07250",0.0594225473663073,"NAC",NA,""
"interacts with",1.01175168046266,"Mp2g07720 (interacts with) Mp1g07390",0,"false","interacts with","Mp2g07720","Mp1g07390",0.0573427187037593,"NAC",NA,""
"interacts with",1.02203982172062,"Mp2g07720 (interacts with) Mp3g20680",1.2337530996831e-10,"false","interacts with","Mp2g07720","Mp3g20680",0.0568873910250903,"NAC",NA,""
"interacts with",0.961384795392654,"Mp2g07720 (interacts with) Mp1g10610",0.0491152351220638,"false","interacts with","Mp2g07720","Mp1g10610",0.0568741559457923,"NAC",NA,""
"interacts with",0.985794638679436,"Mp2g07720 (interacts with) Mp4g06220",0.0491152351220638,"false","interacts with","Mp2g07720","Mp4g06220",0.0562680299575425,"NAC",NA,""
"interacts with",1.05511880825901,"Mp2g07720 (interacts with) Mp2g22790",1.80950454620188e-09,"false","interacts with","Mp2g07720","Mp2g22790",0.0556971257367563,"NAC",NA,""
"interacts with",0.977507263884211,"Mp2g07720 (interacts with) Mp4g22620",1.80950454620188e-09,"false","interacts with","Mp2g07720","Mp4g22620",0.0556143822290716,"NAC",NA,""
"interacts with",1.04201830931856,"Mp2g07720 (interacts with) Mp5g09530",0.000519722400126321,"false","interacts with","Mp2g07720","Mp5g09530",0.0555014582403701,"NAC",NA,""
"interacts with",1.02497584466278,"Mp2g07720 (interacts with) Mp5g02750",0,"false","interacts with","Mp2g07720","Mp5g02750",0.0546540702568277,"NAC",NA,""
"interacts with",0.996568459972151,"Mp2g07720 (interacts with) Mp7g02060",0.0491152351220638,"false","interacts with","Mp2g07720","Mp7g02060",0.0543024303575961,"NAC",NA,""
"interacts with",0.885369961760486,"Mp2g07720 (interacts with) Mp1g15590",1.2337530996831e-10,"false","interacts with","Mp2g07720","Mp1g15590",0.0537984619910835,"NAC",NA,""
"interacts with",1.14514457794347,"Mp2g07720 (interacts with) Mp1g20280",0,"false","interacts with","Mp2g07720","Mp1g20280",0.0530261060195229,"NAC",NA,""
"interacts with",0.989612441370983,"Mp2g07720 (interacts with) Mp1g08090",0.000519722400126321,"false","interacts with","Mp2g07720","Mp1g08090",0.0530058699617312,"NAC",NA,""
"interacts with",0.869642909963978,"Mp2g07720 (interacts with) Mp1g13440",0.0491152351220638,"false","interacts with","Mp2g07720","Mp1g13440",0.0524239326992106,"NAC",NA,""
"interacts with",0.98576835004769,"Mp2g07720 (interacts with) Mp2g10720",0.0491152351220638,"false","interacts with","Mp2g07720","Mp2g10720",0.0523402063984517,"NAC",NA,""
"interacts with",1.02082705714151,"Mp2g07720 (interacts with) Mp4g03380",3.30563580508425e-07,"false","interacts with","Mp2g07720","Mp4g03380",0.0511127995448154,"NAC",NA,""
"interacts with",1.08879489657048,"Mp2g07720 (interacts with) Mp6g12900",0,"false","interacts with","Mp2g07720","Mp6g12900",0.0501566348985194,"NAC",NA,""
"interacts with",1.0529400357689,"Mp2g07720 (interacts with) Mp1g24060",1.2337530996831e-10,"false","interacts with","Mp2g07720","Mp1g24060",0.0487789254781769,"NAC",NA,""
"interacts with",1.11216044079182,"Mp2g07720 (interacts with) Mp5g18980",0,"false","interacts with","Mp2g07720","Mp5g18980",0.0484115597967606,"NAC",NA,""
"interacts with",0.898921653645212,"Mp2g07720 (interacts with) Mp5g06150",0.00525516972422113,"false","interacts with","Mp2g07720","Mp5g06150",0.0464878005509575,"NAC",NA,"source"
"interacts with",0.969474275240209,"Mp2g07720 (interacts with) Mp8g06520",0.00525516972422113,"false","interacts with","Mp2g07720","Mp8g06520",0.0453726580833319,"NAC",NA,""
"interacts with",1.0435142903681,"Mp2g07720 (interacts with) Mp6g14420",0.00525516972422113,"false","interacts with","Mp2g07720","Mp6g14420",0.0450980946578739,"NAC",NA,""
"interacts with",0.986626282287912,"Mp2g07720 (interacts with) Mp1g08290",2.50863130268897e-08,"false","interacts with","Mp2g07720","Mp1g08290",0.0449768977198591,"NAC",NA,""
"interacts with",1.01660346144647,"Mp2g07720 (interacts with) Mp5g22830",4.10292818320279e-06,"false","interacts with","Mp2g07720","Mp5g22830",0.0444588617765455,"NAC",NA,""
"interacts with",1.0435679173138,"Mp2g07720 (interacts with) Mp4g21220",0,"false","interacts with","Mp2g07720","Mp4g21220",0.0444282483288277,"NAC","GARP",""
"interacts with",1.03876886583049,"Mp2g07720 (interacts with) Mp6g03920",0.0491152351220638,"false","interacts with","Mp2g07720","Mp6g03920",0.0442461593464879,"NAC","bZIP",""
"interacts with",1.07227627100237,"Mp2g07720 (interacts with) Mp8g16380",0.00525516972422113,"false","interacts with","Mp2g07720","Mp8g16380",0.0439641726890235,"NAC",NA,""
"interacts with",0.9851356628936,"Mp2g07720 (interacts with) Mp1g28450",1.80950454620188e-09,"false","interacts with","Mp2g07720","Mp1g28450",0.0418416978556989,"NAC",NA,""
"interacts with",1.08519673026733,"Mp2g07720 (interacts with) Mp8g16400",2.50863130268897e-08,"false","interacts with","Mp2g07720","Mp8g16400",0.0416392055316478,"NAC",NA,""
"interacts with",0.938709168654071,"Mp2g07720 (interacts with) Mp2g02290",1.80950454620188e-09,"false","interacts with","Mp2g07720","Mp2g02290",0.0413995632342015,"NAC",NA,""
"interacts with",1.04775143236194,"Mp2g07720 (interacts with) Mp8g09110",0.00525516972422113,"false","interacts with","Mp2g07720","Mp8g09110",0.0396023167966061,"NAC",NA,""
"interacts with",0.867186966701839,"Mp2g07720 (interacts with) Mp5g19710",0.000519722400126321,"false","interacts with","Mp2g07720","Mp5g19710",0.0392445128630342,"NAC",NA,""
"interacts with",1.05358371445112,"Mp2g07720 (interacts with) Mp5g11110",0,"false","interacts with","Mp2g07720","Mp5g11110",0.0385490293743128,"NAC",NA,""
"interacts with",0.949870663222586,"Mp2g07720 (interacts with) Mp6g17310",0.0491152351220638,"false","interacts with","Mp2g07720","Mp6g17310",0.03823029377412,"NAC",NA,""
"interacts with",0.984640947528736,"Mp2g07720 (interacts with) Mp1g28320",0.0491152351220638,"false","interacts with","Mp2g07720","Mp1g28320",0.03725131666598,"NAC",NA,""
"interacts with",0.854956741744573,"Mp2g07720 (interacts with) Mp3g06490",4.77781991630177e-05,"false","interacts with","Mp2g07720","Mp3g06490",0.0358197364463604,"NAC",NA,"source"
"interacts with",1.0031573461273,"Mp2g07720 (interacts with) Mp5g07740",0.00525516972422113,"false","interacts with","Mp2g07720","Mp5g07740",0.0351709155116713,"NAC",NA,""
"interacts with",1.06892633324517,"Mp2g07720 (interacts with) Mp1g13390",0.000519722400126321,"false","interacts with","Mp2g07720","Mp1g13390",0.0348390419969743,"NAC",NA,""
"interacts with",1.03585942909457,"Mp2g07720 (interacts with) Mp7g05680",0.00525516972422113,"false","interacts with","Mp2g07720","Mp7g05680",0.0345955332258986,"NAC",NA,""
"interacts with",1.07361918028421,"Mp2g07720 (interacts with) Mp8g09430",4.77781991630177e-05,"false","interacts with","Mp2g07720","Mp8g09430",0.034527081047757,"NAC",NA,""
"interacts with",1.05255892490052,"Mp2g07720 (interacts with) Mp7g18100",0.00525516972422113,"false","interacts with","Mp2g07720","Mp7g18100",0.0342476669590951,"NAC",NA,""
"interacts with",0.97491977056153,"Mp2g07720 (interacts with) Mp5g21385",0.00525516972422113,"false","interacts with","Mp2g07720","Mp5g21385",0.033814907046474,"NAC",NA,""
"interacts with",1.08172969087385,"Mp2g07720 (interacts with) Mp6g07310",0.00525516972422113,"false","interacts with","Mp2g07720","Mp6g07310",0.0335067412067273,"NAC",NA,""
"interacts with",1.00631352075166,"Mp2g07720 (interacts with) Mp3g19890",0,"false","interacts with","Mp2g07720","Mp3g19890",0.0331765836926782,"NAC",NA,""
"interacts with",0.954608348071414,"Mp2g07720 (interacts with) Mp8g06920",0.0491152351220638,"false","interacts with","Mp2g07720","Mp8g06920",0.0330707101708025,"NAC",NA,""
"interacts with",1.02605208571553,"Mp2g07720 (interacts with) Mp1g23740",0.00525516972422113,"false","interacts with","Mp2g07720","Mp1g23740",0.032993730834628,"NAC",NA,""
"interacts with",1.02362484359404,"Mp2g07720 (interacts with) Mp4g21990",4.77781991630177e-05,"false","interacts with","Mp2g07720","Mp4g21990",0.0318378391104559,"NAC",NA,""
"interacts with",0.997767135274033,"Mp2g07720 (interacts with) Mp5g23080",0.000519722400126321,"false","interacts with","Mp2g07720","Mp5g23080",0.0314615579403757,"NAC",NA,""
"interacts with",1.02730180899481,"Mp2g07720 (interacts with) Mp2g15620",1.80950454620188e-09,"false","interacts with","Mp2g07720","Mp2g15620",0.0311769838290386,"NAC",NA,""
"interacts with",0.95709764118262,"Mp2g07720 (interacts with) Mp1g10180",0.000519722400126321,"false","interacts with","Mp2g07720","Mp1g10180",0.0311402901349218,"NAC",NA,""
"interacts with",1.08721901230181,"Mp2g07720 (interacts with) Mp2g14670",0.000519722400126321,"false","interacts with","Mp2g07720","Mp2g14670",0.0305677028787103,"NAC",NA,""
"interacts with",1.06353588087484,"Mp2g07720 (interacts with) Mp2g00230",2.50863130268897e-08,"false","interacts with","Mp2g07720","Mp2g00230",0.0305396145310291,"NAC",NA,""
"interacts with",0.89863555235483,"Mp6g04830 (interacts with) Mp6g00360",0.00525516972422113,"false","interacts with","Mp6g04830","Mp6g00360",0.0872520271598884,"MYB",NA,""
"interacts with",0.939269269438601,"Mp6g04830 (interacts with) Mp2g19730",4.10292818320279e-06,"false","interacts with","Mp6g04830","Mp2g19730",0.0741416599642245,"MYB",NA,""
"interacts with",0.9442106265093,"Mp6g04830 (interacts with) Mp6g19230",0.00525516972422113,"false","interacts with","Mp6g04830","Mp6g19230",0.0735423691113887,"MYB",NA,""
"interacts with",0.913881257373559,"Mp6g04830 (interacts with) Mp3g02720",1.2337530996831e-10,"false","interacts with","Mp6g04830","Mp3g02720",0.0672727953753045,"MYB",NA,""
"interacts with",0.953712694820201,"Mp6g04830 (interacts with) Mp2g25660",2.50863130268897e-08,"false","interacts with","Mp6g04830","Mp2g25660",0.0662783984220511,"MYB","Trihelix",""
"interacts with",1.02527012580058,"Mp6g04830 (interacts with) Mp7g07860",1.2337530996831e-10,"false","interacts with","Mp6g04830","Mp7g07860",0.0645823228948826,"MYB",NA,""
"interacts with",0.900349237331444,"Mp6g04830 (interacts with) Mp4g06390",3.30563580508425e-07,"false","interacts with","Mp6g04830","Mp4g06390",0.0596474059668894,"MYB",NA,"source"
"interacts with",0.967786097188715,"Mp6g04830 (interacts with) Mp3g19100",1.80950454620188e-09,"false","interacts with","Mp6g04830","Mp3g19100",0.0584130234310474,"MYB",NA,"source"
"interacts with",0.846386570850829,"Mp6g04830 (interacts with) Mp1g01880",0.0491152351220638,"false","interacts with","Mp6g04830","Mp1g01880",0.0560070397540531,"MYB",NA,"source"
"interacts with",0.813411380974672,"Mp6g04830 (interacts with) Mp3g01970",0.00525516972422113,"false","interacts with","Mp6g04830","Mp3g01970",0.047860046334197,"MYB",NA,""
"interacts with",1.06530009239613,"Mp6g04830 (interacts with) Mp5g14750",4.10292818320279e-06,"false","interacts with","Mp6g04830","Mp5g14750",0.0380546241025146,"MYB",NA,""
"interacts with",0.961911100944154,"Mp6g04830 (interacts with) Mp7g07990",0.0491152351220638,"false","interacts with","Mp6g04830","Mp7g07990",0.0360691934776711,"MYB",NA,""
"interacts with",0.880001853516582,"Mp6g04830 (interacts with) Mp3g13910",0.00525516972422113,"false","interacts with","Mp6g04830","Mp3g13910",0.0346710270339373,"MYB",NA,""
"interacts with",0.915558649763045,"Mp6g04830 (interacts with) Mp1g16820",0.00525516972422113,"false","interacts with","Mp6g04830","Mp1g16820",0.0325509636434385,"MYB",NA,""
"interacts with",1.06488805984231,"Mp3g02320 (interacts with) Mp4g13940",4.10292818320279e-06,"false","interacts with","Mp3g02320","Mp4g13940",0.0841342157456649,"HD",NA,""
"interacts with",1.07453454547676,"Mp3g02320 (interacts with) Mp6g08260",4.77781991630177e-05,"false","interacts with","Mp3g02320","Mp6g08260",0.0704593606728603,"HD",NA,""
"interacts with",0.975780789222046,"Mp3g02320 (interacts with) Mp2g19460",4.77781991630177e-05,"false","interacts with","Mp3g02320","Mp2g19460",0.0700704171330703,"HD",NA,""
"interacts with",0.9156650729122,"Mp3g02320 (interacts with) Mp4g11330",0.00525516972422113,"false","interacts with","Mp3g02320","Mp4g11330",0.068150815755145,"HD",NA,""
"interacts with",0.95928204527824,"Mp3g02320 (interacts with) Mp8g08930",0.00525516972422113,"false","interacts with","Mp3g02320","Mp8g08930",0.056700396395594,"HD",NA,""
"interacts with",0.854644631776331,"Mp3g02320 (interacts with) Mp1g05090",0.00525516972422113,"false","interacts with","Mp3g02320","Mp1g05090",0.0535614068805461,"HD",NA,""
"interacts with",0.995332003292827,"Mp3g02320 (interacts with) Mp8g02020",0.00525516972422113,"false","interacts with","Mp3g02320","Mp8g02020",0.0534187347055689,"HD",NA,""
"interacts with",0.990159037864624,"Mp3g02320 (interacts with) Mp8g16970",0,"false","interacts with","Mp3g02320","Mp8g16970",0.0485659874575109,"HD",NA,""
"interacts with",1.04966986882558,"Mp3g02320 (interacts with) Mp6g05000",0,"false","interacts with","Mp3g02320","Mp6g05000",0.0485127074235762,"HD",NA,""
"interacts with",1.10359760547159,"Mp3g02320 (interacts with) Mp7g02760",0,"false","interacts with","Mp3g02320","Mp7g02760",0.0446015301447637,"HD",NA,""
"interacts with",0.906700210251203,"Mp3g02320 (interacts with) Mp8g08550",4.10292818320279e-06,"false","interacts with","Mp3g02320","Mp8g08550",0.0417764519689117,"HD",NA,""
"interacts with",1.00435273906912,"Mp3g02320 (interacts with) Mp4g06560",0.00525516972422113,"false","interacts with","Mp3g02320","Mp4g06560",0.0403103200344317,"HD",NA,""
"interacts with",0.910726647818894,"Mp3g02320 (interacts with) Mp3g20100",4.10292818320279e-06,"false","interacts with","Mp3g02320","Mp3g20100",0.0400709563039395,"HD",NA,""
"interacts with",0.854818584173709,"Mp3g02320 (interacts with) Mp1g27140",4.77781991630177e-05,"false","interacts with","Mp3g02320","Mp1g27140",0.0389493414805091,"HD",NA,""
"interacts with",1.02426160298431,"Mp3g02320 (interacts with) Mp4g11900",4.10292818320279e-06,"false","interacts with","Mp3g02320","Mp4g11900",0.0386947286979622,"HD",NA,""
"interacts with",1.04201389671709,"Mp3g02320 (interacts with) Mp3g19080",0.0491152351220638,"false","interacts with","Mp3g02320","Mp3g19080",0.0385309778773546,"HD",NA,""
"interacts with",1.0204832969649,"Mp3g02320 (interacts with) Mp3g25200",4.77781991630177e-05,"false","interacts with","Mp3g02320","Mp3g25200",0.0365064177702497,"HD","bHLH",""
"interacts with",0.976227388800028,"Mp3g02320 (interacts with) Mp4g23320",0.000519722400126321,"false","interacts with","Mp3g02320","Mp4g23320",0.0329927342230483,"HD",NA,""
"interacts with",1.0232449256158,"Mp3g02320 (interacts with) Mp6g03620",0.000519722400126321,"false","interacts with","Mp3g02320","Mp6g03620",0.0325278228208285,"HD",NA,""
"interacts with",1.02994859084923,"Mp3g02320 (interacts with) Mp8g01160",3.30563580508425e-07,"false","interacts with","Mp3g02320","Mp8g01160",0.0323298932293788,"HD",NA,""
"interacts with",0.876476402296568,"Mp3g02320 (interacts with) Mp1g26670",4.10292818320279e-06,"false","interacts with","Mp3g02320","Mp1g26670",0.0308057381445734,"HD",NA,""
"interacts with",0.986199539889073,"Mp6g10570 (interacts with) Mp3g23840",0,"false","interacts with","Mp6g10570","Mp3g23840",0.0862127993786317,"bZIP",NA,""
"interacts with",0.953964709231823,"Mp6g10570 (interacts with) Mp2g09560",3.30563580508425e-07,"false","interacts with","Mp6g10570","Mp2g09560",0.079298531531049,"bZIP",NA,""
"interacts with",0.985780382255209,"Mp6g10570 (interacts with) Mp1g16520",0.000519722400126321,"false","interacts with","Mp6g10570","Mp1g16520",0.0780940329823502,"bZIP",NA,""
"interacts with",0.992616943109806,"Mp6g10570 (interacts with) Mp8g00560",1.80950454620188e-09,"false","interacts with","Mp6g10570","Mp8g00560",0.077723375510717,"bZIP",NA,""
"interacts with",0.991499644489162,"Mp6g10570 (interacts with) Mp4g01890",4.10292818320279e-06,"false","interacts with","Mp6g10570","Mp4g01890",0.071016954097623,"bZIP",NA,""
