distanceToTSS (log10)	group
1.19540144952022	hsfb CK
1.23113813602972	hsfb CK
0.000434077479318593	hsfb CK
0.208710019906401	hsfb CK
-0.558828524817012	hsfb CK
-0.62293896921149	hsfb CK
-1.31331873549859	hsfb CK
1.80597635071756	hsfb CK
0.865400118179302	hsfb CK
1.63006157067482	hsfb CK
1.64070995288304	hsfb CK
1.63709928943148	hsfb CK
1.62847067190674	hsfb CK
1.62423051385545	hsfb CK
-0.615950051656401	hsfb CK
-2.28383246201635	hsfb CK
-1.92043640655076	hsfb CK
-0.148910993109356	hsfb CK
0	hsfb CK
0.589167390546048	hsfb CK
0.63002085111341	hsfb CK
0.67951874369579	hsfb CK
1.06069784035361	hsfb CK
0	hsfb CK
-1.19055579233517	hsfb CK
-1.33945144130644	hsfb CK
-1.78179126527535	hsfb CK
-1.60302522312759	hsfb CK
0.303196057420489	hsfb CK
0.775173385424787	hsfb CK
-0.582631439489636	hsfb CK
0.593175263478103	hsfb CK
1.10863266558048	hsfb CK
0	hsfb CK
0.0277572046905535	hsfb CK
-1.32880757016209	hsfb CK
0.551449997972875	hsfb CK
0.472024697700281	hsfb CK
0.39022836246913	hsfb CK
0	hsfb CK
0.832125542534009	hsfb CK
0.0413926851582251	hsfb CK
0.441695135640717	hsfb CK
1.09516935143176	hsfb CK
1.25222175359869	hsfb CK
0	hsfb CK
-0.578065883836092	hsfb CK
-0.639685661242681	hsfb CK
0.0269416279590294	hsfb CK
0.245018870737753	hsfb CK
0.284881714655453	hsfb CK
1.43453696944233	hsfb CK
1.42727507770267	hsfb CK
0.00130093302041807	hsfb CK
0	hsfb CK
1.69994173604183	hsfb CK
1.14708862462817	hsfb CK
0	hsfb CK
-1.60437727358856	hsfb CK
1.57470245760659	hsfb CK
0.919339636787413	hsfb CK
0	hsfb CK
-1.09888589425232	hsfb CK
-0.919496487863061	hsfb CK
0.94733567594874	hsfb CK
2.16035446506747	hsfb CK
-2.31666843174796	hsfb CK
-2.12883528307058	hsfb CK
-1.8677620246502	hsfb CK
0.175511813363448	hsfb CK
1.32611046097083	hsfb CK
1.40630167877077	hsfb CK
1.46323582684099	hsfb CK
0.0480531731156091	hsfb CK
0	hsfb CK
-1.13924921757161	hsfb CK
0.734159513244467	hsfb CK
0	hsfb CK
-1.22486959457326	hsfb CK
0	hsfb CK
1.88074501405365	hsfb CK
-1.87506705394619	hsfb CK
-1.7630159672005	hsfb CK
-1.60800156851331	hsfb CK
0.373647472209218	hsfb CK
0	hsfb CK
-1.14354562723842	hsfb CK
-1.13197134528106	hsfb CK
0.860038389807193	hsfb CK
0.734399742520567	hsfb CK
0	hsfb CK
-0.275311354541812	hsfb CK
-0.414973347970818	hsfb CK
1.49185174972142	hsfb CK
0.687439774545894	hsfb CK
0	hsfb CK
0	hsfb CK
1.51579439233202	hsfb CK
0.20194306340165	hsfb CK
0.212187604403958	hsfb CK
0.442636525782232	hsfb CK
-0.879554600938974	hsfb CK
0.575764980536719	hsfb CK
1.92590484434862	hsfb CK
1.58090217746664	hsfb CK
1.49320702177673	hsfb CK
-1.45204724080942	hsfb CK
0.0132586652835165	hsfb CK
0.00173371280900053	hsfb CK
0.126131407261984	hsfb CK
-0.360025089189398	hsfb CK
0	hsfb CK
-0.227629649571009	hsfb CK
-0.219846386024361	hsfb CK
0	hsfb CK
0.81544491624435	hsfb CK
0.872389388417821	hsfb CK
0.969788537414939	hsfb CK
1.00578089995465	hsfb CK
1.01928249576173	hsfb CK
0.611298362296429	hsfb CK
0	hsfb CK
0.434089638417891	hsfb CK
0.535167485114944	hsfb CK
0.650210354660359	hsfb CK
-0.536305872351034	hsfb CK
0	hsfb CK
0	hsfb CK
0.496929648073215	hsfb CK
-0.348499570283838	hsfb CK
0	hsfb CK
-0.199480914862356	hsfb CK
0.653694795315082	hsfb CK
0.294245716138118	hsfb CK
-0.733919151012391	hsfb CK
-0.13640344813399	hsfb CK
-0.335056519439092	hsfb CK
0	hsfb CK
0.140822180109311	hsfb CK
0.320561680195237	hsfb CK
-0.0842186867392388	hsfb CK
0.100715086573082	hsfb CK
0.577836341292744	hsfb CK
0	hsfb CK
-0.261738547352538	hsfb CK
-0.349277527467955	hsfb CK
-0.163161374977018	hsfb CK
0.253580289562183	hsfb CK
0.467608105583633	hsfb CK
0.430880946452891	hsfb CK
0.221935599828005	hsfb CK
0	hsfb CK
0	hsfb CK
0.174641192660448	hsfb CK
0.411282913017384	hsfb CK
-0.0128372247051722	hsfb CK
-0.310905629376141	hsfb CK
0.482158695411276	hsfb CK
0.323870606540509	hsfb CK
0	hsfb CK
-0.257198426139345	hsfb CK
0.04883008652835	hsfb CK
-0.00902574208691021	hsfb CK
1.06889055425794	hsfb CK
0.986368593570273	hsfb CK
0.737749073891557	hsfb CK
0	hsfb CK
-0.0342272607705507	hsfb CK
0.750893920382125	hsfb CK
0.538196578349454	hsfb CK
-0.186108379813205	hsfb CK
0.481585936367622	hsfb CK
0	hsfb CK
0.55497345833324	hsfb CK
0.768638101247614	hsfb CK
0.313445370426414	hsfb CK
0	hsfb CK
0	hsfb CK
0.776119799052988	hsfb CK
0.723373567018984	hsfb CK
-0.869349080759093	hsfb CK
-0.778440683571233	hsfb CK
1.01460453343605	hsfb CK
0.97657921864011	hsfb CK
0.904174368284164	hsfb CK
0.793511005792858	hsfb CK
0	hsfb CK
-0.2332500095411	hsfb CK
-0.630326154803947	hsfb CK
1.16675563866524	hsfb HS
1.17955179116519	hsfb HS
1.24696610655874	hsfb HS
1.54894191666487	hsfb HS
-1.54779931061045	hsfb HS
0	hsfb HS
0.803798407989674	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0.529943401658669	hsfb HS
0	hsfb HS
0	hsfb HS
-0.26576091671761	hsfb HS
0	hsfb HS
0	hsfb HS
0.597695185925512	hsfb HS
0	hsfb HS
-0.350441856535061	hsfb HS
0	hsfb HS
0.861952374921452	hsfb HS
0.504198918539445	hsfb HS
0.238798562713917	hsfb HS
0	hsfb HS
0.911743377855932	hsfb HS
0.882410684373968	hsfb HS
0.864392405150589	hsfb HS
0.837714668284911	hsfb HS
0	hsfb HS
-0.478710755512759	hsfb HS
0	hsfb HS
-0.238046103128795	hsfb HS
0	hsfb HS
0.397940008672038	hsfb HS
0	hsfb HS
0.988068203392635	hsfb HS
1.01861729251944	hsfb HS
1.04237859813988	hsfb HS
1.05659997629278	hsfb HS
-1.00298634085678	hsfb HS
-0.73319726510657	hsfb HS
0	hsfb HS
-0.308350948586726	hsfb HS
0	hsfb HS
0.204119982655925	hsfb HS
0.299507298700488	hsfb HS
-0.229425847920695	hsfb HS
-0.15106325335375	hsfb HS
0	hsfb HS
0.0228406108765278	hsfb HS
0.337259539750276	hsfb HS
0	hsfb HS
0.443732241401597	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
-0.156549151331781	hsfb HS
-0.301029995663981	hsfb HS
-0.488127496247458	hsfb HS
0	hsfb HS
-0.258637282724076	hsfb HS
0	hsfb HS
-0.135132651376775	hsfb HS
0.193681029541282	hsfb HS
0	hsfb HS
-0.0927206446840992	hsfb HS
-0.241048150671644	hsfb HS
-0.470704429722788	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
-0.153814864344529	hsfb HS
0.671265432947158	hsfb HS
0.641573253178175	hsfb HS
0.36679638328673	hsfb HS
0	hsfb HS
-0.189209489582306	hsfb HS
0	hsfb HS
0	hsfb HS
0.232487866352986	hsfb HS
0.817829699745606	hsfb HS
-0.770410131513906	hsfb HS
0	hsfb HS
0.735918116531297	hsfb HS
0.779235631675864	hsfb HS
0.643156465619706	hsfb HS
0.616790486329716	hsfb HS
0.564429326997984	hsfb HS
0	hsfb HS
0	hsfb HS
0.188365926063148	hsfb HS
0.563955464995813	hsfb HS
0	hsfb HS
0	hsfb HS
0.496098992132571	hsfb HS
0	hsfb HS
-0.208710019906401	hsfb HS
-0.422917980767662	hsfb HS
0	hsfb HS
0	hsfb HS
0.809425028797034	hsfb HS
0.865518519074774	hsfb HS
-0.212453961040276	hsfb HS
0.762678563727436	hsfb HS
0	hsfb HS
-0.123198075031999	hsfb HS
-0.6036855496147	hsfb HS
-0.3654879848909	hsfb HS
-0.129367595722986	hsfb HS
0	hsfb HS
0.0655797147284484	hsfb HS
0.286905352972375	hsfb HS
0.605843539058089	hsfb HS
-0.322839272686321	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
-0.00475115559100102	hsfb HS
0.0429690733931801	hsfb HS
-0.211654400553182	hsfb HS
0	hsfb HS
0.316180098893453	hsfb HS
-0.166133970305109	hsfb HS
-0.397940008672038	hsfb HS
0	hsfb HS
0	hsfb HS
0.727378569451489	hsfb HS
0.841171694499532	hsfb HS
-0.598352709869284	hsfb HS
-0.52750101098112	hsfb HS
-0.00518051250378031	hsfb HS
0.568905414982879	hsfb HS
0.697229342759718	hsfb HS
0.611298362296429	hsfb HS
0.561220678933944	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0.890197386210029	hsfb HS
0.751510050270041	hsfb HS
0.582404298019028	hsfb HS
0.394101302040045	hsfb HS
0.239549720840473	hsfb HS
0	hsfb HS
-0.0187004986662434	hsfb HS
-0.277150613963797	hsfb HS
0	hsfb HS
0.205204363948145	hsfb HS
0.475235222604128	hsfb HS
0.642464520242121	hsfb HS
0.798236176367936	hsfb HS
-0.34713478291002	hsfb HS
0	hsfb HS
0	hsfb HS
-0.520745471519482	hsfb HS
-0.695744275197323	hsfb HS
0	hsfb HS
0	hsfb HS
-0.717004407040547	hsfb HS
-0.626955951435447	hsfb HS
0	hsfb HS
1.03346396607741	hsfb HS
1.08102308645133	hsfb HS
-1.26869495356218	hsfb HS
0	hsfb HS
0.0132586652835165	hsfb HS
0	hsfb HS
1.20625903520928	hsfb HS
0	hsfb HS
-0.284205067701794	hsfb HS
-0.716337287889549	hsfb HS
-0.910997716310643	hsfb HS
0.770778396169148	hsfb HS
0	hsfb HS
0.464787519645937	hsfb HS
0.172310968521954	hsfb HS
-0.221414237842339	hsfb HS
0	hsfb HS
-0.778223626766096	hsfb HS
0	hsfb HS
0.666705136119899	hsfb HS
-0.767007363949804	hsfb HS
-0.621280167550415	hsfb HS
-0.44216608578472	hsfb HS
-0.100370545117563	hsfb HS
0	hsfb HS
0.742882171437273	hsfb HS
0.771881320190099	hsfb HS
-0.299507298700488	hsfb HS
-0.138618433899492	hsfb HS
-0.423573519732736	hsfb HS
0	hsfb HS
0	hsfb HS
-0.00603795499731718	hsfb HS
0.821644517542217	hsfb HS
0.85618492672717	hsfb HS
1.02734960777476	hsfb HS
1.05219358043347	hsfb HS
1.12580645813953	hsfb HS
1.16420409932403	hsfb HS
1.18542882122067	hsfb HS
1.20142443757991	hsfb HS
1.22427401429426	hsfb HS
1.23909918188737	hsfb HS
-1.24755594692815	hsfb HS
-1.17609125905568	hsfb HS
-1.12110002997631	hsfb HS
-1.0927206446841	hsfb HS
-1.06340842497595	hsfb HS
-1.04257551244019	hsfb HS
-1.02197445511006	hsfb HS
-0.983310485794116	hsfb HS
-0.818819507547536	hsfb HS
-0.767452718097773	hsfb HS
-0.674952948048565	hsfb HS
-0.415974411376566	hsfb HS
-0.246498580795801	hsfb HS
0	hsfb HS
-0.780533325316404	hsfb HS
0	hsfb HS
0.237794993273923	hsfb HS
0.3654879848909	hsfb HS
0.46014581749175	hsfb HS
0	hsfb HS
-1.03140846425162	hsfb HS
-0.0870712059065354	hsfb HS
0.752125307297898	hsfb HS
0.417969642214737	hsfb HS
0	hsfb HS
0.833593293998456	hsfb HS
-0.228913405994688	hsfb HS
-0.0269416279590294	hsfb HS
0.506910725551518	hsfb HS
-0.144574207609616	hsfb HS
-0.128399268717806	hsfb HS
-0.411956237930401	hsfb HS
0	hsfb HS
1.21624509770582	hsfb HS
0	hsfb HS
0.595055089759304	hsfb HS
0	hsfb HS
0.0629578340845102	hsfb HS
-0.131297796597623	hsfb HS
0	hsfb HS
-0.00860017176191757	hsfb HS
-0.0934216851622351	hsfb HS
0	hsfb HS
0	hsfb HS
0.924486043733915	hsfb HS
0.421768401206924	hsfb HS
0.0515383905153274	hsfb HS
-0.0301947853567512	hsfb HS
0	hsfb HS
-0.437274797410124	hsfb HS
-0.571242850560224	hsfb HS
-1.10530576279308	hsfb HS
-1.13097669160562	hsfb HS
-1.28623185402855	hsfb HS
-1.30280696274142	hsfb HS
1.55351894014897	hsfb HS
1.45066472325215	hsfb HS
1.44652163408908	hsfb HS
0.503518312724075	hsfb HS
-0.886208624167498	hsfb HS
-0.913177833990468	hsfb HS
0.103461622094705	hsfb HS
0	hsfb HS
0.457881896733992	hsfb HS
0.824776462475546	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0.0195316845312554	hsfb HS
0.571242850560224	hsfb HS
0.083860800866573	hsfb HS
-0.694956002249818	hsfb HS
0.65263306808311	hsfb HS
0.436798510231803	hsfb HS
-0.0145205387579237	hsfb HS
-0.347915186501691	hsfb HS
-0.649042634086176	hsfb HS
-0.622731965164719	hsfb HS
-0.132259689531044	hsfb HS
0.500373714353374	hsfb HS
0.580582876814367	hsfb HS
0.66576855071938	hsfb HS
0.355643050220869	hsfb HS
0	hsfb HS
0	hsfb HS
-0.668851648082519	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0.0141003215196205	hsfb HS
0.092018470752797	hsfb HS
0	hsfb HS
-0.407220892927397	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
-0.160768561861128	hsfb HS
0.730378468587643	hsfb HS
0.142076461073285	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
-0.798236176367936	hsfb HS
-0.74671202251666	hsfb HS
0	hsfb HS
0.642167634404945	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0.902818468082254	hsfb HS
0.662663409574038	hsfb HS
0.63103769653674	hsfb HS
0	hsfb HS
-0.488550716500444	hsfb HS
0.502153892871361	hsfb HS
0.382197210377454	hsfb HS
0.226084115975824	hsfb HS
-0.0652061280543119	hsfb HS
-0.167317334748176	hsfb HS
-0.410439786210347	hsfb HS
-0.487986331129393	hsfb HS
-0.631139250256811	hsfb HS
-0.691081492122968	hsfb HS
-1.01135895370661	hsfb HS
-1.03670872156989	hsfb HS
0	hsfb HS
0.91624333046534	hsfb HS
0.823213313282668	hsfb HS
0.623042434246382	hsfb HS
0	hsfb HS
-0.439016728387513	hsfb HS
-0.424881636631067	hsfb HS
0	hsfb HS
0.349860082192331	hsfb HS
0	hsfb HS
-0.315340476627288	hsfb HS
0	hsfb HS
1.08781689793553	hsfb HS
0.583312151983078	hsfb HS
0	hsfb HS
0	hsfb HS
0.600428325732131	hsfb HS
0.813580988568192	hsfb HS
0.675778341674085	hsfb HS
-0.116607743988248	hsfb HS
0	hsfb HS
0.691081492122968	hsfb HS
0.911210893137553	hsfb HS
0.880413399877917	hsfb HS
0	hsfb HS
-0.425208051138656	hsfb HS
-0.487562560256378	hsfb HS
-0.713070325855639	hsfb HS
-0.891370174696148	hsfb HS
-0.91301868374796	hsfb HS
0.797267540830716	hsfb HS
0	hsfb HS
-0.12515582958053	hsfb HS
0	hsfb HS
0.489395921727129	hsfb HS
0.431041945335885	hsfb HS
0	hsfb HS
-0.549616239519085	hsfb HS
-0.0115704435972782	hsfb HS
0.0572856444182146	hsfb HS
0.367914738793753	hsfb HS
0	hsfb HS
-0.130011949671904	hsfb HS
0	hsfb HS
0	hsfb HS
0.792811771248147	hsfb HS
0.815976000971986	hsfb HS
0.737192642704737	hsfb HS
-0.931152638523293	hsfb HS
-0.769894035812169	hsfb HS
-0.70035752782266	hsfb HS
-0.677789391068861	hsfb HS
-0.220369632451394	hsfb HS
0	hsfb HS
0.961183709812436	hsfb HS
1.07642196736059	hsfb HS
1.09496000243667	hsfb HS
0	hsfb HS
-0.830652813797425	hsfb HS
0.6262376851469	hsfb HS
0	hsfb HS
-0.00130093302041807	hsfb HS
0.751971574736327	hsfb HS
0.724357804226426	hsfb HS
0	hsfb HS
0	hsfb HS
0.271841606536499	hsfb HS
0.585009279902461	hsfb HS
0.561578368300961	hsfb HS
0.647480773173676	hsfb HS
0.778513011738925	hsfb HS
0.932321531989293	hsfb HS
-0.65475393325293	hsfb HS
0	hsfb HS
0.639486489268586	hsfb HS
0.655618583541222	hsfb HS
0.569490954348783	hsfb HS
0	hsfb HS
-0.0136796972911926	hsfb HS
0.361916618668643	hsfb HS
-0.175511813363448	hsfb HS
-0.37675939540488	hsfb HS
0.261024833992397	hsfb HS
0	hsfb HS
0	hsfb HS
-0.400192488592576	hsfb HS
-0.549493713215013	hsfb HS
-0.658202253387015	hsfb HS
-0.721068301797159	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0.781683584507351	hsfb HS
0.812445402872756	hsfb HS
0.0827853703164501	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0.707058940627596	hsfb HS
0	hsfb HS
-0.630427875025024	hsfb HS
-0.775974331129369	hsfb HS
-0.169674434058807	hsfb HS
-0.232487866352986	hsfb HS
0	hsfb HS
-0.263636068588108	hsfb HS
0	hsfb HS
0.638888424705076	hsfb HS
0.690107439456331	hsfb HS
0.787602146182337	hsfb HS
-0.762528522447	hsfb HS
-0.720737977018425	hsfb HS
-0.639984248041589	hsfb HS
0	hsfb HS
0	hsfb HS
-0.226857570288723	hsfb HS
0.325925955771466	hsfb HS
0.0884904701823962	hsfb HS
0.893761762057943	hsfb HS
0.854184543833607	hsfb HS
0	hsfb HS
0.884398825556686	hsfb HS
0.0549958615291415	hsfb HS
0	hsfb HS
-0.943395576508954	hsfb HS
-0.9804578922761	hsfb HS
0	hsfb HS
-0.528531060635411	hsfb HS
-0.0382226383687185	hsfb HS
0.185542154854375	hsfb HS
-0.0962145853464052	hsfb HS
-0.00560944536028039	hsfb HS
-0.269979676645324	hsfb HS
0	hsfb HS
0.870111155364401	hsfb HS
0.0386201619497028	hsfb HS
-0.482587769526768	hsfb HS
0	hsfb HS
-0.688152755591566	hsfb HS
0	hsfb HS
0	hsfb HS
0.77400573025821	hsfb HS
0	hsfb HS
0.634678752178682	hsfb HS
0.849849195605258	hsfb HS
0	hsfb HS
0	hsfb HS
-0.116939646550756	hsfb HS
-0.450864692379766	hsfb HS
0	hsfb HS
0	hsfb HS
-0.84273401894827	hsfb HS
0.061829307294699	hsfb HS
0	hsfb HS
-0.461348433647983	hsfb HS
-0.230959555748569	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
-0.286007122079475	hsfb HS
0	hsfb HS
0.711300959916166	hsfb HS
0.799960527405984	hsfb HS
0.545678149792026	hsfb HS
0	hsfb HS
0	hsfb HS
0.333245698961963	hsfb HS
0.22219604630172	hsfb HS
0	hsfb HS
0.378397900948138	hsfb HS
0.529943401658669	hsfb HS
1.20153367344338	hsfb HS
1.08898611894791	hsfb HS
1.04579223272956	hsfb HS
0	hsfb HS
-0.603252661981647	hsfb HS
-0.68930885912362	hsfb HS
0	hsfb HS
-0.0762762554042176	hsfb HS
-0.296445794206396	hsfb HS
0	hsfb HS
1.04229980741363	hsfb HS
1.1116321117086	hsfb HS
-1.14304604333759	hsfb HS
0	hsfb HS
0	hsfb HS
0.571126277084312	hsfb HS
0	hsfb HS
0.267875419318898	hsfb HS
0	hsfb HS
0.189209489582306	hsfb HS
-0.0314084642516241	hsfb HS
0.0358298252528282	hsfb HS
-0.0464951643347083	hsfb HS
0	hsfb HS
0	hsfb HS
0.621176281775035	hsfb HS
-0.739730528564718	hsfb HS
-0.403120521175818	hsfb HS
0	hsfb HS
0.176091259055681	hsfb HS
-0.425534220498263	hsfb HS
-0.380211241711606	hsfb HS
-0.162564406523019	hsfb HS
0	hsfb HS
1.09377178149873	hsfb HS
0	hsfb HS
0	hsfb HS
0.900148560719344	hsfb HS
-0.0722498976135148	hsfb HS
0	hsfb HS
0.6375897858387	hsfb HS
0.705264862317404	hsfb HS
0.903632516084238	hsfb HS
1.0695571045827	hsfb HS
-1.07276442105075	hsfb HS
0	hsfb HS
-0.492061604512599	hsfb HS
0.0318122713303704	hsfb HS
0	hsfb HS
-0.23578087032756	hsfb HS
-0.501606922418829	hsfb HS
-0.590395947184013	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
-0.510008512940235	hsfb HS
0	hsfb HS
0.639884741916304	hsfb HS
-0.588943642740015	hsfb HS
-0.547159121327418	hsfb HS
0	hsfb HS
0.43568513794163	hsfb HS
-0.328379603438738	hsfb HS
0	hsfb HS
0.825361195952633	hsfb HS
0.852296965826925	hsfb HS
0	hsfb HS
0.328379603438738	hsfb HS
0.633670406051444	hsfb HS
0.768416088216332	hsfb HS
0.717504074764202	hsfb HS
0	hsfb HS
-0.313656346618031	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0.651859269246949	hsfb HS
0	hsfb HS
0	hsfb HS
0.633569442554092	hsfb HS
-1.05598958338569	hsfb HS
-0.948070481518941	hsfb HS
-0.427161402925966	hsfb HS
0	hsfb HS
0	hsfb HS
0.208710019906401	hsfb HS
0.277150613963797	hsfb HS
0.324899497052313	hsfb HS
0.479719235439571	hsfb HS
0.602277084300193	hsfb HS
0	hsfb HS
0.900421753457738	hsfb HS
0.885134966063434	hsfb HS
0	hsfb HS
-0.301029995663981	hsfb HS
-0.554246808166111	hsfb HS
-0.781468142841798	hsfb HS
0.799960527405984	hsfb HS
0.638389407665336	hsfb HS
0.582517883604062	hsfb HS
0.313023110323238	hsfb HS
0	hsfb HS
-0.50392680419351	hsfb HS
-0.557507201905658	hsfb HS
-0.7570162347313	hsfb HS
0.20655604409903	hsfb HS
0	hsfb HS
0	hsfb HS
0.704064679408567	hsfb HS
0.312388949370592	hsfb HS
0	hsfb HS
0	hsfb HS
-0.345765693114488	hsfb HS
0	hsfb HS
0.453624073591451	hsfb HS
-0.00346053210950649	hsfb HS
0	hsfb HS
0.38273726576133	hsfb HS
0.289588952542597	hsfb HS
0	hsfb HS
0.482015576450712	hsfb HS
0.878981123393736	hsfb HS
0.000434077479318593	hsfb HS
0	hsfb HS
-0.590507462008583	hsfb HS
0	hsfb HS
-0.614158709509175	hsfb HS
0	hsfb HS
-0.589167390546048	hsfb HS
-0.682596291460553	hsfb HS
-0.710963118995276	hsfb HS
-0.361538971269279	hsfb HS
0	hsfb HS
-0.855700830835437	hsfb HS
0	hsfb HS
0.614686342282013	hsfb HS
0.643945912748067	hsfb HS
0.688508807656521	hsfb HS
0.942652811693212	hsfb HS
0.715418322595056	hsfb HS
0	hsfb HS
-0.657915936829955	hsfb HS
0.735997884091794	hsfb HS
0	hsfb HS
0	hsfb HS
0.597804842404293	hsfb HS
0.532372133567877	hsfb HS
0	hsfb HS
0	hsfb HS
0.688864568054792	hsfb HS
0.7388598020722	hsfb HS
0	hsfb HS
-0.220369632451394	hsfb HS
-0.441380884916511	hsfb HS
-0.684755622108624	hsfb HS
0	hsfb HS
0.340444114840118	hsfb HS
0.769451179402038	hsfb HS
0.793511005792858	hsfb HS
0.898725181589494	hsfb HS
1.48542327893166	hsfb HS
1.04308707216633	hsfb HS
0	hsfb HS
0	hsfb HS
-0.505556938663822	hsfb HS
0.772541732640944	hsfb HS
0	hsfb HS
-0.102776614883441	hsfb HS
0	hsfb HS
0	hsfb HS
0.0413926851582251	hsfb HS
-0.205204363948145	hsfb HS
-0.272537777375237	hsfb HS
-0.341632335778054	hsfb HS
-0.702947246181556	hsfb HS
-0.848065895403991	hsfb HS
-0.946108230436906	hsfb HS
-0.966282562167463	hsfb HS
-0.941362335711761	hsfb HS
-0.91603261018857	hsfb HS
0	hsfb HS
-0.288472800599783	hsfb HS
0	hsfb HS
0.503109436671369	hsfb HS
0.551327988003846	hsfb HS
0.653694795315082	hsfb HS
0.686636269262293	hsfb HS
-0.799478398837981	hsfb HS
-0.77246840305328	hsfb HS
-0.494154594018443	hsfb HS
0	hsfb HS
0.0310042813635368	hsfb HS
-0.465977368285823	hsfb HS
-0.25478968739721	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
-0.578065883836092	hsfb HS
-0.515476441382376	hsfb HS
0	hsfb HS
0.729083757043612	hsfb HS
0.781324455666988	hsfb HS
-0.720490068450051	hsfb HS
-0.657342736814626	hsfb HS
-0.442636525782232	hsfb HS
-0.0976043288744109	hsfb HS
0	hsfb HS
0.7460890430562	hsfb HS
0.724685388237359	hsfb HS
0.572057989926305	hsfb HS
0.456366033129043	hsfb HS
0.19228861256812	hsfb HS
0.0115704435972782	hsfb HS
-0.244524511570084	hsfb HS
-0.788026884095804	hsfb HS
0	hsfb HS
1.03818286599066	hsfb HS
0.840231594958109	hsfb HS
0.735838334317074	hsfb HS
0	hsfb HS
-0.138302698166281	hsfb HS
-0.382377303468114	hsfb HS
-0.881441721941393	hsfb HS
-0.937718443617264	hsfb HS
0	hsfb HS
-0.667079205464217	hsfb HS
-0.728597243383432	hsfb HS
0	hsfb HS
0	hsfb HS
-0.439016728387513	hsfb HS
-0.584783378996508	hsfb HS
-0.0334237554869497	hsfb HS
-1.20782279900151	hsfb HS
0.554489160003819	hsfb HS
0	hsfb HS
0	hsfb HS
-0.487421211359474	hsfb HS
0	hsfb HS
-0.579211780231499	hsfb HS
0	hsfb HS
0.339053735709139	hsfb HS
0	hsfb HS
-0.321805483857539	hsfb HS
-0.581494542290899	hsfb HS
-0.649334858712142	hsfb HS
0	hsfb HS
-0.530583859645118	hsfb HS
0	hsfb HS
0.292920299600006	hsfb HS
-0.861116044161395	hsfb HS
0.888909259263531	hsfb HS
0.85533740446954	hsfb HS
0.780461332861718	hsfb HS
0.565375502714074	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
-0.387923466973437	hsfb HS
-0.893317811616112	hsfb HS
0	hsfb HS
0.061829307294699	hsfb HS
0	hsfb HS
0.4983105537896	hsfb HS
0.629001619286992	hsfb HS
0.579440597139797	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0.694868327982456	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
0.81016528454315	hsfb HS
0	hsfb HS
0.0149403497929365	hsfb HS
0.814180981040187	hsfb HS
0.895864351247299	hsfb HS
-0.0224283711854865	hsfb HS
0	hsfb HS
0.735997884091794	hsfb HS
0	hsfb HS
-0.391816923613249	hsfb HS
0	hsfb HS
-0.418301291319745	hsfb HS
0	hsfb HS
-0.0132586652835165	hsfb HS
-0.0318122713303704	hsfb HS
0	hsfb HS
0.816042340921997	hsfb HS
0.650307523131937	hsfb HS
0.510813010512496	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
-0.263636068588108	hsfb HS
-0.358125285276648	hsfb HS
0	hsfb HS
-0.776773802412107	hsfb HS
0	hsfb HS
1.08004896757885	hsfb HS
0.81298016603948	hsfb HS
0.72965066833592	hsfb HS
0	hsfb HS
-0.324076579739486	hsfb HS
-0.464191370641	hsfb HS
-0.532499586094663	hsfb HS
-0.636387585813157	hsfb HS
-0.890532791927745	hsfb HS
0.510008512940235	hsfb HS
0	hsfb HS
0	hsfb HS
0	hsfb HS
-0.680244837042608	hsfb HS
-0.32735893438633	hsfb HS
-0.213783299335304	hsfb HS
0	hsfb HS
0.800854491503561	hsfb HS
0.884738737769632	hsfb HS
1.03185263139563	hsfb HS
0.841672250073634	hsfb HS
0	hsfb HS
-0.428944290035574	hsfb HS
-0.679427896612119	hsfb HS
-0.731991449018929	hsfb HS
0	hsfb HS
-0.532372133567877	hsfb HS
-0.267171728403014	hsfb HS
0	hsfb HS
0.815511337362764	hsfb HS
0	hsfb HS
-0.178113252314632	hsfb HS
0	hsfb HS
