distanceToTSS (log10)	group
0.653887558070978	hsfa HS
0.0161973535124391	hsfa HS
0.504198918539445	hsfa HS
0.986861270290045	hsfa HS
0.799547307125615	hsfa HS
-0.1156105116743	hsfa HS
-0.603036056250522	hsfa HS
-0.242789809478677	hsfa HS
0	hsfa HS
1.09478546781956	hsfa HS
0.61637047229127	hsfa HS
0	hsfa HS
0.492061604512599	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.686278678067201	hsfa HS
0.572523097849638	hsfa HS
0	hsfa HS
0	hsfa HS
0.126131407261984	hsfa HS
0.563362409486607	hsfa HS
0.607562243183588	hsfa HS
0.636287252098513	hsfa HS
0.566908655226803	hsfa HS
0	hsfa HS
-0.137037454789513	hsfa HS
0	hsfa HS
0.559667278388058	hsfa HS
0.630936119064191	hsfa HS
-0.190051417759206	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.416307587059883	hsfa HS
0	hsfa HS
-0.518382315545344	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.722387094177124	hsfa HS
0.00130093302041807	hsfa HS
0.908806599405674	hsfa HS
0.887898488096872	hsfa HS
0	hsfa HS
0	hsfa HS
-0.000867721531226913	hsfa HS
0.832636627596703	hsfa HS
0.509740015570382	hsfa HS
0	hsfa HS
-0.359266164606748	hsfa HS
0.751202094588353	hsfa HS
0	hsfa HS
0	hsfa HS
-0.551449997972875	hsfa HS
-0.339053735709139	hsfa HS
0	hsfa HS
0.513617073787875	hsfa HS
0	hsfa HS
0	hsfa HS
-0.600646235662395	hsfa HS
-0.487845120111436	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.540454613671412	hsfa HS
0	hsfa HS
0	hsfa HS
0.533899100796595	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.916559219301114	hsfa HS
0.670709595223797	hsfa HS
0	hsfa HS
0.437274797410124	hsfa HS
0.821709997298376	hsfa HS
0	hsfa HS
-0.297322714205303	hsfa HS
0	hsfa HS
0.442793225939769	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.151982395457474	hsfa HS
0.517459826540232	hsfa HS
0	hsfa HS
0	hsfa HS
-0.530327789778086	hsfa HS
0	hsfa HS
0.862369937122882	hsfa HS
0.028977705208778	hsfa HS
0	hsfa HS
0.244771761495295	hsfa HS
0	hsfa HS
0.700963178159549	hsfa HS
0.658679028582449	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.611192060868434	hsfa HS
0	hsfa HS
0	hsfa HS
1.39492424423599	hsfa HS
1.40856217369291	hsfa HS
1.50525853837094	hsfa HS
1.51698463953311	hsfa HS
1.64000414653106	hsfa HS
1.45951310836323	hsfa HS
1.45017209892437	hsfa HS
1.44312211234845	hsfa HS
1.39478427904704	hsfa HS
1.36953125594131	hsfa HS
0	hsfa HS
-0.701654317325748	hsfa HS
0.74499667403856	hsfa HS
0.0576661039098292	hsfa HS
-0.0174507295105361	hsfa HS
-0.326335860928751	hsfa HS
0.853089529851866	hsfa HS
-0.804412059137714	hsfa HS
-0.554125581513013	hsfa HS
-0.162564406523019	hsfa HS
0	hsfa HS
0.591175950311791	hsfa HS
0	hsfa HS
-0.375480714618572	hsfa HS
-1.02681915924123	hsfa HS
0	hsfa HS
0	hsfa HS
0.601081727784023	hsfa HS
0.833975371279906	hsfa HS
-0.34222522936079	hsfa HS
0	hsfa HS
0	hsfa HS
0.769820257763592	hsfa HS
0.745933158459443	hsfa HS
0.116275587580544	hsfa HS
1.14992695911359	hsfa HS
0	hsfa HS
-0.6871721045948	hsfa HS
-0.705778212828598	hsfa HS
-0.727215820908493	hsfa HS
0	hsfa HS
0	hsfa HS
0.283074974735472	hsfa HS
0.62190296089123	hsfa HS
0	hsfa HS
0.466571072386354	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.0461047872460387	hsfa HS
0.739334960196079	hsfa HS
0.697229342759718	hsfa HS
0.676053124651872	hsfa HS
0	hsfa HS
0	hsfa HS
0.865577707419929	hsfa HS
0.0648322197385739	hsfa HS
-0.186108379813205	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.387389826338729	hsfa HS
-0.311329952303793	hsfa HS
-0.23578087032756	hsfa HS
0	hsfa HS
0.680698029697635	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.253822438708073	hsfa HS
0.188365926063148	hsfa HS
0	hsfa HS
0.773201142356344	hsfa HS
0	hsfa HS
-0.285782273779395	hsfa HS
-0.758457688610466	hsfa HS
0.788026884095804	hsfa HS
0.0899051114393979	hsfa HS
-0.121231455149621	hsfa HS
0.0174507295105361	hsfa HS
0.253338005326106	hsfa HS
0.690816057980915	hsfa HS
-0.832189461068513	hsfa HS
0.0207754881935578	hsfa HS
0.343211590179747	hsfa HS
0.428944290035574	hsfa HS
0.470557485217274	hsfa HS
0	hsfa HS
-0.667452952889954	hsfa HS
0.593728998707911	hsfa HS
0	hsfa HS
0	hsfa HS
0.0141003215196205	hsfa HS
-0.232233521114734	hsfa HS
0.182129214052998	hsfa HS
0	hsfa HS
-0.082066934285113	hsfa HS
-0.313445370426414	hsfa HS
-0.09795107099415	hsfa HS
-0.664077590185075	hsfa HS
0	hsfa HS
0.457579146995763	hsfa HS
0.611192060868434	hsfa HS
0	hsfa HS
0	hsfa HS
0.594503043820089	hsfa HS
0.954194251815862	hsfa HS
1.1303981036528	hsfa HS
0	hsfa HS
-0.740283719681879	hsfa HS
-0.669781615208537	hsfa HS
-0.0199466816788423	hsfa HS
0.141136090120739	hsfa HS
0	hsfa HS
0	hsfa HS
0.284656282788516	hsfa HS
-0.644340098826323	hsfa HS
-0.798167059715939	hsfa HS
-0.723537761532057	hsfa HS
-0.67163559660213	hsfa HS
0	hsfa HS
0.887786034838371	hsfa HS
0.966939163021113	hsfa HS
1.08593244555064	hsfa HS
1.11836394426344	hsfa HS
1.17759420964783	hsfa HS
1.22102280520484	hsfa HS
1.26097721137248	hsfa HS
1.0605089756053	hsfa HS
1.02234587626988	hsfa HS
0.970625776688295	hsfa HS
0.875755579258054	hsfa HS
0.858777737305449	hsfa HS
0.817234730425498	hsfa HS
0	hsfa HS
0.0107238653917731	hsfa HS
-0.292034435994736	hsfa HS
0	hsfa HS
0	hsfa HS
0.622731965164719	hsfa HS
0.843917638006392	hsfa HS
0.952986065197055	hsfa HS
-0.686993566264679	hsfa HS
-0.324488233307656	hsfa HS
-0.17260293120986	hsfa HS
0.0433622780211295	hsfa HS
0.0398105541483504	hsfa HS
0.602494068807281	hsfa HS
-0.0362295440862945	hsfa HS
0	hsfa HS
0.448860845607441	hsfa HS
0.301897717195208	hsfa HS
0	hsfa HS
0.571708831808688	hsfa HS
0.639187559935754	hsfa HS
0	hsfa HS
-0.599337132992489	hsfa HS
0	hsfa HS
0	hsfa HS
0.704493697009299	hsfa HS
0.68761812957177	hsfa HS
0	hsfa HS
-0.516138576717074	hsfa HS
0	hsfa HS
-0.673849977342949	hsfa HS
0	hsfa HS
0	hsfa HS
-0.399846712712922	hsfa HS
0.464489547433971	hsfa HS
-0.825750581348028	hsfa HS
-0.86528168499561	hsfa HS
0.646697731299334	hsfa HS
0.00302947055361796	hsfa HS
-0.0515383905153274	hsfa HS
-0.157154439906282	hsfa HS
0.0178677189635057	hsfa HS
-0.779091203845499	hsfa HS
-1.19595497302352	hsfa HS
-1.28370818904747	hsfa HS
-1.30461976285312	hsfa HS
-1.32760411381432	hsfa HS
1.3135508713335	hsfa HS
1.29952908914639	hsfa HS
1.28786888367856	hsfa HS
1.2827580210256	hsfa HS
1.26611404953168	hsfa HS
1.21426086677754	hsfa HS
0.129689892199301	hsfa HS
0	hsfa HS
0.423737249982329	hsfa HS
0.826722520168992	hsfa HS
0	hsfa HS
-0.378034322457331	hsfa HS
-0.601625479553945	hsfa HS
-0.658583715407063	hsfa HS
-0.849480837243986	hsfa HS
0.559667278388058	hsfa HS
0.467608105583633	hsfa HS
0	hsfa HS
0	hsfa HS
0.710371264260763	hsfa HS
0	hsfa HS
-0.278067330888663	hsfa HS
0	hsfa HS
0.249198357391113	hsfa HS
-0.660486015784968	hsfa HS
0	hsfa HS
0.669967369908504	hsfa HS
0.484014962667563	hsfa HS
0.191730393362856	hsfa HS
0	hsfa HS
-0.086003705618382	hsfa HS
-0.517327882294374	hsfa HS
0.602602520420256	hsfa HS
0	hsfa HS
-0.405004665050369	hsfa HS
-0.85751341477669	hsfa HS
0.739493230781615	hsfa HS
0	hsfa HS
-0.800510876894368	hsfa HS
-0.827821427682802	hsfa HS
0.449632650470075	hsfa HS
0.0261245167454503	hsfa HS
-0.0220157398177203	hsfa HS
0.19506899646859	hsfa HS
0.246252312299322	hsfa HS
0.0115704435972782	hsfa HS
0	hsfa HS
-0.750045312011767	hsfa HS
0.893817223967463	hsfa HS
0.862965758977763	hsfa HS
-0.337658891026142	hsfa HS
-0.0370278797557749	hsfa HS
0	hsfa HS
0.328990855449429	hsfa HS
0.684665864025861	hsfa HS
0.611723308007342	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.221414237842339	hsfa HS
0	hsfa HS
-0.161667412437736	hsfa HS
0.40840957846843	hsfa HS
0.685293781386784	hsfa HS
0.82795052830263	hsfa HS
0.868526886768204	hsfa HS
0.915663603505773	hsfa HS
0	hsfa HS
-0.402089350572097	hsfa HS
-0.15136985024746	hsfa HS
0	hsfa HS
-0.288472800599783	hsfa HS
0	hsfa HS
0	hsfa HS
-0.010299956639812	hsfa HS
0.0884904701823962	hsfa HS
0.570893036218392	hsfa HS
-0.722057771331464	hsfa HS
-0.543695632309245	hsfa HS
0	hsfa HS
0.161966616364075	hsfa HS
0.406199423663313	hsfa HS
0.618152733378519	hsfa HS
0.852113860849761	hsfa HS
0.819017198689059	hsfa HS
0.795114985630363	hsfa HS
0	hsfa HS
0	hsfa HS
-0.544935765881503	hsfa HS
-0.116939646550756	hsfa HS
0	hsfa HS
-0.061829307294699	hsfa HS
0.473924693416157	hsfa HS
0	hsfa HS
0.0297894708318556	hsfa HS
-0.170261715394957	hsfa HS
-0.270678836144706	hsfa HS
0.0722498976135148	hsfa HS
0	hsfa HS
0.776991584856405	hsfa HS
0	hsfa HS
0.456517857805263	hsfa HS
0	hsfa HS
-0.133538908370217	hsfa HS
0	hsfa HS
0	hsfa HS
1.13874466394889	hsfa HS
0.605628222007619	hsfa HS
0.518382315545344	hsfa HS
0.415140352195873	hsfa HS
0	hsfa HS
-0.13481437032046	hsfa HS
-0.456821348021599	hsfa HS
0	hsfa HS
-0.452706226511029	hsfa HS
-0.691346764134822	hsfa HS
-0.88309335857569	hsfa HS
-1.04606573023069	hsfa HS
0.128399268717806	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.648945182165672	hsfa HS
0.00689370794790046	hsfa HS
0.00817418400642636	hsfa HS
-0.427161402925966	hsfa HS
0	hsfa HS
0	hsfa HS
-0.52270499273475	hsfa HS
-0.436480695009495	hsfa HS
-0.223236273102998	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.376394442037266	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.102433705681336	hsfa HS
0.553154548169625	hsfa HS
0.689131197234498	hsfa HS
0	hsfa HS
0.623766000133931	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.91603261018857	hsfa HS
0	hsfa HS
1.21992491318883	hsfa HS
1.22919532387664	hsfa HS
0	hsfa HS
1.32263271169222	hsfa HS
1.07925362243008	hsfa HS
0	hsfa HS
0	hsfa HS
-0.330210784571528	hsfa HS
0.614897216033135	hsfa HS
0.639586086673427	hsfa HS
-0.358886204405869	hsfa HS
0	hsfa HS
0.126456113431804	hsfa HS
0.216165902285993	hsfa HS
-0.798788713951249	hsfa HS
-0.698535492562001	hsfa HS
-0.674677467873199	hsfa HS
-0.294466226161593	hsfa HS
-0.194514341882467	hsfa HS
0	hsfa HS
0.260071387985075	hsfa HS
0.443888546777372	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.317645543221159	hsfa HS
0	hsfa HS
0.35237549500052	hsfa HS
0	hsfa HS
0.346352974450639	hsfa HS
0.788521887222473	hsfa HS
0	hsfa HS
-0.624591459126848	hsfa HS
-0.739334960196079	hsfa HS
0.848497018090367	hsfa HS
0.800442121336257	hsfa HS
0.779091203845499	hsfa HS
0.678245151927042	hsfa HS
-0.600428325732131	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.363799945479109	hsfa HS
0	hsfa HS
-0.642860052584492	hsfa HS
-0.433609843323718	hsfa HS
0	hsfa HS
-0.0588054866759068	hsfa HS
0.0437551269686795	hsfa HS
0.141449773400467	hsfa HS
0.00389116623691048	hsfa HS
0.331832044436249	hsfa HS
-0.207903530386052	hsfa HS
0.318063334962762	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.37032800777951	hsfa HS
0.85751341477669	hsfa HS
0.808413551400368	hsfa HS
0.776846408695299	hsfa HS
0.746789832152612	hsfa HS
0	hsfa HS
-0.602059991327962	hsfa HS
0	hsfa HS
0.0220157398177203	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.205475036740891	hsfa HS
0.553883026643874	hsfa HS
0	hsfa HS
-0.181557773862786	hsfa HS
0	hsfa HS
-0.643057683751453	hsfa HS
-0.404149249209695	hsfa HS
-0.222716471147583	hsfa HS
0	hsfa HS
0.439016728387513	hsfa HS
0.682415861677359	hsfa HS
0	hsfa HS
-0.606811146918964	hsfa HS
0.0386201619497028	hsfa HS
0	hsfa HS
-0.0145205387579237	hsfa HS
0.473632926873841	hsfa HS
0.0166155475571774	hsfa HS
-0.293583513496117	hsfa HS
0.545430829465351	hsfa HS
0	hsfa HS
0	hsfa HS
-0.367728546086976	hsfa HS
0.641176546613114	hsfa HS
0.556061159009533	hsfa HS
0	hsfa HS
0.0453229787866575	hsfa HS
-0.305136318943639	hsfa HS
0	hsfa HS
0	hsfa HS
0.281260687055013	hsfa HS
0.539703238947826	hsfa HS
0	hsfa HS
-0.221153321954705	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.17638069224327	hsfa HS
0.725503268859316	hsfa HS
0	hsfa HS
0.906227263052359	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.779452183404062	hsfa HS
-0.893650816985964	hsfa HS
-0.360971883725936	hsfa HS
0	hsfa HS
0.869525062857227	hsfa HS
-0.4184670209466	hsfa HS
0	hsfa HS
0.265053788504015	hsfa HS
0	hsfa HS
-0.0696680969115956	hsfa HS
0	hsfa HS
0.209515014542631	hsfa HS
0.401228167498113	hsfa HS
-0.0557604646877348	hsfa HS
0.133538908370217	hsfa HS
0.817895757161796	hsfa HS
0	hsfa HS
-0.0178677189635057	hsfa HS
0.0293837776852097	hsfa HS
0.170261715394957	hsfa HS
0	hsfa HS
0.224274014294258	hsfa HS
0.0421815945157663	hsfa HS
0	hsfa HS
-0.414639146737009	hsfa HS
-0.0580462303952817	hsfa HS
0	hsfa HS
0.0824263008607719	hsfa HS
0.355259905527378	hsfa HS
0.563362409486607	hsfa HS
0.691346764134822	hsfa HS
0	hsfa HS
-0.436321700139733	hsfa HS
-0.595385980809142	hsfa HS
-0.638189640190837	hsfa HS
0	hsfa HS
-0.3392526340327	hsfa HS
-0.577951127729755	hsfa HS
-0.510813010512496	hsfa HS
0	hsfa HS
0.854184543833607	hsfa HS
-0.837840861655523	hsfa HS
-0.595055089759304	hsfa HS
0	hsfa HS
0.242541428298384	hsfa HS
0.595826777073223	hsfa HS
0	hsfa HS
-0.128076012668715	hsfa HS
0	hsfa HS
0.52270499273475	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
0.931610406362962	hsfa HS
0.966470263729284	hsfa HS
0.916611845109346	hsfa HS
0	hsfa HS
0	hsfa HS
0.367542273520577	hsfa HS
-0.43695733066945	hsfa HS
-0.521530341278711	hsfa HS
-0.909502541405415	hsfa HS
-0.973266436108529	hsfa HS
-1.03750617769168	hsfa HS
0.46314613672635	hsfa HS
0	hsfa HS
0.700617195682057	hsfa HS
0	hsfa HS
-0.414973347970818	hsfa HS
-0.693551085595913	hsfa HS
0	hsfa HS
0.104145550554008	hsfa HS
-0.40705081480425	hsfa HS
0	hsfa HS
0	hsfa HS
0.414471949629303	hsfa HS
0	hsfa HS
-0.401572845676446	hsfa HS
-0.625415352154408	hsfa HS
-0.869349080759093	hsfa HS
-0.92453771777549	hsfa HS
-0.775901578891674	hsfa HS
-0.711891549880579	hsfa HS
-0.508933526050033	hsfa HS
0	hsfa HS
0.81110560701793	hsfa HS
0.934599438218073	hsfa HS
0.990161192898479	hsfa HS
0.563599728881531	hsfa HS
0.36285930295868	hsfa HS
0	hsfa HS
-0.382377303468114	hsfa HS
-0.208172526667122	hsfa HS
0	hsfa HS
0.610234175334389	hsfa HS
0.728272597895017	hsfa HS
0.776555910703262	hsfa HS
0.819346484080453	hsfa HS
0.859258417467307	hsfa HS
0.721975401585953	hsfa HS
0.686278678067201	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.432006687269598	hsfa HS
0	hsfa HS
0.456214155357989	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-1.02407498730743	hsfa HS
-1.03630944372444	hsfa HS
-1.10140335055533	hsfa HS
-1.26688993247105	hsfa HS
-1.2454633133642	hsfa HS
-1.01786771896351	hsfa HS
-0.853819845856763	hsfa HS
-0.669223873930806	hsfa HS
-0.64008373137312	hsfa HS
-0.384890796530554	hsfa HS
-0.010299956639812	hsfa HS
0.557988148224913	hsfa HS
0.681331705969166	hsfa HS
0.72607487021537	hsfa HS
0	hsfa HS
0	hsfa HS
0.962369335670021	hsfa HS
0.60616631460762	hsfa HS
0	hsfa HS
-0.792741785834749	hsfa HS
-0.864807629026147	hsfa HS
0	hsfa HS
0.714497408649806	hsfa HS
-0.0107238653917731	hsfa HS
-0.613418945034573	hsfa HS
-0.637389650129212	hsfa HS
-0.864629724545512	hsfa HS
-0.987666264926275	hsfa HS
1.00380507356503	hsfa HS
0.785044958331544	hsfa HS
0.718086294783092	hsfa HS
0	hsfa HS
-0.305995882770805	hsfa HS
-0.475235222604128	hsfa HS
0	hsfa HS
0.742253669906594	hsfa HS
0	hsfa HS
0	hsfa HS
0.194791757721925	hsfa HS
-0.0157787563890409	hsfa HS
-0.365862215402555	hsfa HS
-0.295567099962479	hsfa HS
-0.234264124378789	hsfa HS
0	hsfa HS
-0.531861949095809	hsfa HS
0	hsfa HS
0.398807730203264	hsfa HS
0.0191162904470728	hsfa HS
0	hsfa HS
-0.156549151331781	hsfa HS
0.670245853074124	hsfa HS
0	hsfa HS
-1.05149981913274	hsfa HS
-1.06096211309383	hsfa HS
0	hsfa HS
0	hsfa HS
0.103461622094705	hsfa HS
0	hsfa HS
0	hsfa HS
0.796504951553296	hsfa HS
0.828788748184953	hsfa HS
0.799547307125615	hsfa HS
0.11293997608408	hsfa HS
0	hsfa HS
0	hsfa HS
0.97455774485358	hsfa HS
0.851869600729766	hsfa HS
0.797198269838959	hsfa HS
0.649140064144219	hsfa HS
0.550472957106563	hsfa HS
0.502427119984433	hsfa HS
0	hsfa HS
-0.629307640073749	hsfa HS
-0.887673552454447	hsfa HS
0	hsfa HS
0.723373567018984	hsfa HS
0.700963178159549	hsfa HS
0	hsfa HS
0	hsfa HS
0.508933526050033	hsfa HS
-0.636186895198724	hsfa HS
-0.569490954348783	hsfa HS
0	hsfa HS
0.763727403765698	hsfa HS
0.0293837776852097	hsfa HS
0.0382226383687185	hsfa HS
0.814580516010319	hsfa HS
0	hsfa HS
0	hsfa HS
0.600646235662395	hsfa HS
0	hsfa HS
-0.129367595722986	hsfa HS
0	hsfa HS
-0.727297202803587	hsfa HS
-0.633569442554092	hsfa HS
0	hsfa HS
0.586249638866042	hsfa HS
0.718003168267017	hsfa HS
0.620240189845831	hsfa HS
0	hsfa HS
0.661812685537261	hsfa HS
-0.471878199307291	hsfa HS
0.0480531731156091	hsfa HS
0.144262773761991	hsfa HS
-0.495683067616915	hsfa HS
-0.458184435570263	hsfa HS
0	hsfa HS
0	hsfa HS
0.444357125656028	hsfa HS
0.573103783163991	hsfa HS
0	hsfa HS
-0.55810830163055	hsfa HS
0.397418542351348	hsfa HS
0.415140352195873	hsfa HS
0	hsfa HS
-0.316599302093861	hsfa HS
0	hsfa HS
0.649432223241617	hsfa HS
-0.0499928569201426	hsfa HS
-0.207095540419218	hsfa HS
-0.414806279501013	hsfa HS
-0.795184589682424	hsfa HS
-0.929980590515515	hsfa HS
0.777934048837779	hsfa HS
0	hsfa HS
-0.446847710155809	hsfa HS
-0.663040974893974	hsfa HS
-0.752509400788843	hsfa HS
-0.834420703681533	hsfa HS
-0.0580462303952817	hsfa HS
0.0305997219659511	hsfa HS
0.0766404436703419	hsfa HS
0.241048150671644	hsfa HS
0	hsfa HS
0	hsfa HS
-0.417803722639881	hsfa HS
-0.51241754860084	hsfa HS
-0.0220157398177203	hsfa HS
-0.447468130949756	hsfa HS
-0.251881454552528	hsfa HS
0.690816057980915	hsfa HS
0.651084089243011	hsfa HS
0	hsfa HS
-0.406540180433955	hsfa HS
-0.645520514905874	hsfa HS
-0.734879802792628	hsfa HS
-0.946255707199397	hsfa HS
0	hsfa HS
-0.338854746252323	hsfa HS
0	hsfa HS
0.824906471302112	hsfa HS
0.892595422828898	hsfa HS
-0.380030247967831	hsfa HS
0	hsfa HS
0.220631019448092	hsfa HS
0	hsfa HS
0.735678725905905	hsfa HS
0	hsfa HS
0.371067862271736	hsfa HS
0.416973172603036	hsfa HS
-0.824906471302112	hsfa HS
-0.654369090975286	hsfa HS
0	hsfa HS
0.491641793477586	hsfa HS
0	hsfa HS
1.01628102454283	hsfa HS
-1.00719282355704	hsfa HS
-0.98904915643822	hsfa HS
-0.929725378378005	hsfa HS
-0.917032622162393	hsfa HS
-0.834229902851677	hsfa HS
-0.610553705317095	hsfa HS
0	hsfa HS
-0.556543708483515	hsfa HS
0	hsfa HS
0	hsfa HS
0.76952502017105	hsfa HS
0.687082844604371	hsfa HS
0	hsfa HS
-0.552303109338354	hsfa HS
-0.891147030448771	hsfa HS
-0.930949031167523	hsfa HS
1.02551067285258	hsfa HS
0	hsfa HS
0	hsfa HS
-0.733277533932582	hsfa HS
-0.829882446443493	hsfa HS
0.762303363287768	hsfa HS
0.699577591398909	hsfa HS
0	hsfa HS
0.0429690733931801	hsfa HS
-0.0161973535124391	hsfa HS
0	hsfa HS
0.912593997752106	hsfa HS
0.943494515906103	hsfa HS
1.00702192557868	hsfa HS
1.02135471308142	hsfa HS
1.13779704305819	hsfa HS
-0.859738566197147	hsfa HS
-0.511482288626001	hsfa HS
0	hsfa HS
0.33665982345442	hsfa HS
0	hsfa HS
-0.586362223307866	hsfa HS
-0.620448384711709	hsfa HS
-0.906281155772153	hsfa HS
-0.94255368033421	hsfa HS
-0.474507639116976	hsfa HS
0	hsfa HS
0	hsfa HS
0.963646186484843	hsfa HS
0	hsfa HS
-0.296884475538547	hsfa HS
-0.591287265058499	hsfa HS
0	hsfa HS
0.794836457814561	hsfa HS
0.831101564501359	hsfa HS
0	hsfa HS
0	hsfa HS
0.902166129271051	hsfa HS
0.991004440330755	hsfa HS
0	hsfa HS
0.619719265611727	hsfa HS
-0.303412070596742	hsfa HS
-0.0751818546186916	hsfa HS
0.584104970399453	hsfa HS
0	hsfa HS
-0.360404054729939	hsfa HS
-0.455301771657076	hsfa HS
-0.97639583661188	hsfa HS
0.304275050477128	hsfa HS
0	hsfa HS
-0.263162464962217	hsfa HS
-0.296665190261531	hsfa HS
0	hsfa HS
1.02587908329337	hsfa HS
-1.04820866702415	hsfa HS
-0.990827050567479	hsfa HS
-0.96820266814285	hsfa HS
-0.904228516340079	hsfa HS
-0.780461332861718	hsfa HS
0	hsfa HS
0.200576926754848	hsfa HS
0.459090789600586	hsfa HS
-0.324282455297693	hsfa HS
0.257198426139345	hsfa HS
0.353531559077762	hsfa HS
0.41161970596323	hsfa HS
0	hsfa HS
0.828788748184953	hsfa HS
0.905039928076211	hsfa HS
0.965765964182686	hsfa HS
0	hsfa HS
-0.000867721531226913	hsfa HS
0	hsfa HS
-0.624385241420265	hsfa HS
-0.670802284260944	hsfa HS
-0.542700969448111	hsfa HS
0	hsfa HS
0	hsfa HS
-0.296665190261531	hsfa HS
0.0354297381845483	hsfa HS
0	hsfa HS
0	hsfa HS
0.79546289439038	hsfa HS
0.664077590185075	hsfa HS
0	hsfa HS
0	hsfa HS
-0.200850498091077	hsfa HS
-0.292256071356476	hsfa HS
-0.449169732165201	hsfa HS
0	hsfa HS
0	hsfa HS
-0.23375736296551	hsfa HS
-0.34183005692051	hsfa HS
0	hsfa HS
-0.20655604409903	hsfa HS
0.376576957056512	hsfa HS
0.501470072100412	hsfa HS
-0.43822580760453	hsfa HS
-0.280350693046006	hsfa HS
0	hsfa HS
0.0867156639448825	hsfa HS
0.420285884941918	hsfa HS
0.508260305512334	hsfa HS
0.601408060534684	hsfa HS
0.665674780993893	hsfa HS
0.688241795977712	hsfa HS
0.724111953961212	hsfa HS
0.806044235748088	hsfa HS
0.865577707419929	hsfa HS
0.906227263052359	hsfa HS
0.921166050637739	hsfa HS
0.803525395576532	hsfa HS
0.0132586652835165	hsfa HS
0	hsfa HS
-0.401055725771844	hsfa HS
-0.304275050477128	hsfa HS
0	hsfa HS
0.0648322197385739	hsfa HS
0	hsfa HS
-0.356981400993131	hsfa HS
0	hsfa HS
0.657820456015697	hsfa HS
0	hsfa HS
-0.248218561190075	hsfa HS
0	hsfa HS
0.314499227973151	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.957942335445405	hsfa HS
0	hsfa HS
0.515741416669365	hsfa HS
0.0370278797557749	hsfa HS
-0.0941215958405614	hsfa HS
0	hsfa HS
-0.644241585843729	hsfa HS
0	hsfa HS
-0.168497483523033	hsfa HS
0	hsfa HS
0	hsfa HS
-0.947580749304322	hsfa HS
0.0526939419249679	hsfa HS
-0.131939295210425	hsfa HS
-0.70816585785554	hsfa HS
1.00642325250764	hsfa HS
0	hsfa HS
-0.437909035539498	hsfa HS
-0.313867220369153	hsfa HS
-0.237794993273923	hsfa HS
0.0115704435972782	hsfa HS
0.299725153975637	hsfa HS
0.0157787563890409	hsfa HS
-0.0856472882968565	hsfa HS
-0.321184027302314	hsfa HS
-0.565493629868862	hsfa HS
-0.601951404133522	hsfa HS
-0.0603200286882852	hsfa HS
-0.478710755512759	hsfa HS
-0.643057683751453	hsfa HS
-0.917032622162393	hsfa HS
0	hsfa HS
-0.446381812222442	hsfa HS
-0.343999069057161	hsfa HS
0.0737183503461227	hsfa HS
0.472024697700281	hsfa HS
0.689486448364248	hsfa HS
-0.937618179393823	hsfa HS
-0.922102366807607	hsfa HS
-0.791760804012905	hsfa HS
-0.771072783221195	hsfa HS
-0.709100281551167	hsfa HS
-0.563718339965678	hsfa HS
-0.509336958017644	hsfa HS
0	hsfa HS
0.400883215548363	hsfa HS
0.288249225571986	hsfa HS
-0.010299956639812	hsfa HS
0	hsfa HS
0	hsfa HS
0	hsfa HS
-0.680244837042608	hsfa HS
-0.809694358716924	hsfa HS
-0.942057683841395	hsfa HS
-0.970114322285097	hsfa HS
-0.980866554582079	hsfa HS
-0.997080435471731	hsfa HS
1.12017893847112	hsfa HS
0	hsfa HS
-1.0258381642297	hsfa HS
-0.982542582302943	hsfa HS
